year,annual-hydric-deficit
1987,92
1988,-16
1989,-203
1990,-169
1991,-253
1992,-151
1993,-277
1994,-54
1995,55
1996,-82
1997,-195
1998,-153
1999,55
2000,-45
2001,-63
2002,63
2003,-404
2004,-137
2005,-231
2006,-121
2007,-145
2008,-144
2009,-158
2010,20
2011,-280
2012,-172
2013,-78
2014,-152
2015,-331
2016,6
