year,annual-average-temperature
1987,9.4
1988,10.7
1989,10.7
1990,10.8
1991,10.0
1992,10.9
1993,10.4
1994,11.5
1995,10.7
1996,9.2
1997,10.6
1998,10.6
1999,11.0
2000,11.7
2001,11.0
2002,11.3
2003,11.4
2004,10.6
2005,10.8
2006,11.2
2007,11.3
2008,10.9
2009,11.0
2010,9.8
2011,11.6
2012,11.0
2013,10.6
2014,12.5
2015,12.1
2016,11.3
