year,annual-estival-days
1987,38
1988,40
1989,65
1990,45
1991,61
1992,54
1993,45
1994,54
1995,51
1996,40
1997,54
1998,43
1999,49
2000,47
2001,51
2002,41
2003,91
2004,49
2005,54
2006,62
2007,50
2008,45
2009,49
2010,42
2011,60
2012,54
2013,49
2014,41
2015,56
2016,53
