year,annual-average-temperature
1987,10.4
1988,11.7
1989,11.6
1990,11.9
1991,11.0
1992,11.9
1993,11.4
1994,12.7
1995,11.0
1996,9.6
1997,10.8
1998,11.0
1999,11.3
2000,12.1
2001,11.3
2002,11.5
2003,11.7
2004,10.9
2005,11.0
2006,11.4
2007,11.6
2008,11.2
2009,11.2
2010,10.1
2011,11.8
2012,11.3
2013,10.8
2014,12.4
2015,12.1
2016,11.4
