year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2-LCF,label C3,label C12,label M1-LCF,label M2,label M8,label Co2,label Co3
1987,15,12,-56,3,29,-175,44,29,181
1988,28,14,-45,2,32,-130,46,41,174
1989,12,22,-41,0,12,-93,54,25,152
1990,20,8,-133,3,16,-270,66,18,115
1991,15,16,-114,2,10,-200,40,29,200
1992,24,5,-57,5,5,-73,35,35,230
1993,25,28,-108,2,31,-186,40,30,166
1994,20,15,-91,3,13,-206,47,25,169
1995,37,19,-108,5,25,-225,26,26,107
1996,14,10,-59,2,10,-188,42,34,170
1997,22,24,-141,5,3,-174,33,15,290
1998,22,4,-74,4,18,-236,41,25,108
1999,18,43,-101,2,27,-284,40,22,131
2000,10,19,-105,2,11,-194,51,34,163
2001,35,24,-81,3,11,-147,40,47,221
2002,23,8,-76,3,13,-187,52,38,119
2003,46,22,-104,3,23,-211,34,15,160
2004,21,14,-121,2,11,-92,47,31,230
2005,10,21,-45,3,22,-190,46,42,152
2006,16,19,-58,1,9,-65,44,24,198
2007,33,17,-101,3,20,-202,39,19,118
2008,13,9,-62,3,23,-155,53,29,182
2009,12,19,-58,1,5,-149,58,32,89
2010,21,19,-95,5,15,-196,43,24,178
2011,16,6,-53,2,8,-3,47,23,267
2012,14,21,-13,1,10,-110,52,29,153
2013,18,15,-112,3,25,-205,54,27,144
2014,28,14,-40,0,7,-154,35,26,85
2015,24,20,-29,1,23,-100,57,29,223
2016,17,16,-44,2,6,-79,37,32,204
2016
2017,21,11,-5,1,28,-96,63,24,234
2018,16,8,-38,2,22,-134,36,25,107
2019,25,13,-52,4,27,-246,49,13,65
2020,20,11,-68,2,36,-255,44,19,93
2021,10,8,-79,4,37,-313,71,23,68
2022,44,21,-189,6,38,-350,46,18,83
2023,34,2,-170,3,25,-337,31,27,49
2024,9,11,-77,7,24,-244,74,24,126
2025,45,1,-52,2,16,-115,31,9,208
2026,28,20,-119,6,18,-362,44,6,156
2027,31,6,-115,1,28,-356,32,19,85
2028,29,26,-94,3,17,-183,41,8,175
2029,28,5,-94,6,22,-277,53,28,131
2030,8,9,-30,2,17,-133,70,18,145
2031,30,12,-35,3,25,-193,32,6,118
2032,51,16,-72,5,37,-243,44,16,118
2033,13,9,-33,2,26,-123,56,11,147
2034,30,10,-21,4,26,-66,38,11,173
2035,33,9,-84,4,30,-329,47,14,72
2036,33,7,-89,3,22,-247,39,18,134
2037,45,6,-142,5,38,-346,41,1,120
2038,34,9,-137,4,20,-282,38,19,173
2039,14,14,-86,1,14,-213,26,4,92
2040,25,7,-69,3,33,-265,38,9,113
2041,18,10,-7,1,23,-150,40,13,113
2042,21,10,-108,4,14,-304,51,13,115
2043,23,5,-98,6,31,-301,49,29,115
2044,30,13,-132,4,22,-240,44,22,148
2045,22,18,-29,2,22,-237,39,26,51
2046,31,14,-106,4,33,-288,43,21,169
