year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9-LCF
1987,1859,11,-194,6
1988,1804,11,-151,1
1989,1612,11,-62,1
1990,1536,11,-302,2
1991,1651,11,-226,9
1992,1629,11,-33,5
1993,1971,12,-271,3
1994,1647,11,-254,0
1995,1891,8,-298,0
1996,1714,10,-229,2
1997,1711,12,-212,0
1998,1608,9,-239,4
1999,1940,13,-418,1
2000,1508,10,-244,5
2001,1701,11,-86,6
2002,1688,12,-282,3
2003,1852,9,-283,0
2004,1681,11,-118,0
2005,1771,12,-190,2
2006,1615,11,-79,2
2007,1987,12,-227,0
2008,1621,10,-125,0
2009,1369,10,-203,0
2010,1685,10,-217,5
2011,1540,11,-32,1
2012,1342,9,-104,11
2013,1668,9,-196,0
2014,1568,10,-257,3
2015,1736,13,-103,5
2016,1643,11,-119,0
2016
2017,1521,10,-50,4
2018,1842,11,-190,0
2019,1710,10,-301,1
2020,2001,12,-321,3
2021,1752,12,-425,0
2022,2043,13,-442,4
2023,2091,13,-434,6
2024,1640,14,-322,1
2025,1939,11,-114,1
2026,1892,12,-317,1
2027,1980,11,-380,1
2028,1681,12,-170,13
2029,1770,11,-305,2
2030,1564,13,-138,2
2031,2138,12,-271,0
2032,1950,11,-239,4
2033,1801,14,-107,2
2034,1982,12,-134,0
2035,1890,11,-363,3
2036,1929,11,-284,1
2037,2166,14,-394,9
2038,2027,13,-290,0
2039,1929,12,-325,1
2040,2025,13,-340,6
2041,1829,12,-224,1
2042,1705,11,-275,1
2043,1883,12,-296,1
2044,1888,12,-329,2
2045,1871,11,-314,0
2046,2026,12,-318,3
