year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1796,10,-336,2
1988,2029,13,-359,0
1989,1814,13,-305,2
1990,1894,12,-249,0
1991,2156,13,-414,0
1992,1759,12,-115,2
1993,1884,13,-455,1
1994,1906,13,-328,0
1995,1761,13,-171,1
1996,2049,13,-394,0
1997,1832,11,-339,2
1998,1765,11,-274,0
1999,1866,12,-394,2
2000,1928,13,-450,0
2001,1772,13,-141,0
2002,1935,12,-351,0
2003,1775,12,-381,1
2004,1686,13,-225,2
2005,1894,10,-360,0
2006,1962,14,-386,1
2007,1892,14,-317,0
2008,1858,12,-280,1
2009,2127,13,-362,1
2010,2021,12,-391,0
2011,1816,12,-371,2
2012,1982,12,-286,2
2013,1929,12,-247,0
2014,1815,13,-350,1
2015,1933,12,-334,2
2016,1727,13,-391,0
2016
2017,2076,12,-349,0
2018,2087,15,-507,1
2019,2314,14,-359,0
2020,2133,14,-499,0
2021,2182,12,-390,0
2022,1931,11,-335,0
2023,2342,16,-456,0
2024,1897,11,-365,0
2025,2197,15,-247,0
2026,2065,14,-305,0
2027,2116,15,-365,0
2028,2055,13,-390,0
2029,2273,15,-458,0
2030,2230,14,-337,0
2031,2125,13,-337,0
2032,1933,13,-214,0
2033,1979,13,-360,0
2034,2065,13,-522,0
2035,2095,14,-367,0
2036,2159,15,-413,0
2037,2088,12,-455,0
2038,2257,14,-515,0
2039,2081,14,-223,0
2040,2177,14,-325,0
2041,2148,14,-470,0
2042,1989,12,-456,0
2043,2323,15,-500,0
2044,1939,13,-279,0
2045,2015,13,-344,0
2046,2032,12,-334,0

min,1400,8,,0
max,2900,20,,8
steps,11,8,,9
decimal



