year,annual-precipitations
,(mm)
1987,"506,8"
1988,"826,2"
1989,"525,5"
1990,"571,6"
1991,"593,6"
1992,"854,8"
1993,"882,2"
1994,"730,7"
1995,"589,5"
1996,"808,3"
1997,"780,9"
1998,"593,1"
1999,"686,7"
2000,"657,9"
2001,"588,2"
2002,"742,2"
2003,"666,7"
2004,"709,5"
2005,"580,2"
2006,"639,2"
2007,"585,3"
2008,"773,6"
2009,"643,1"
2010,"715,6"
2011,"487,2"
2012,"614,6"
2013,"949,8"
2014,"811,6"
2015,520
2016,"640,3"
