year,annual-average-temperature
1987,12.6
1988,12.9
1989,13.7
1990,13.6
1991,12.5
1992,12.9
1993,12.5
1994,13.2
1995,12.8
1996,12.6
1997,13.7
1998,12.9
1999,13.1
2000,13.3
2001,12.9
2002,13.2
2003,14.1
2004,13.0
2005,12.5
2006,13.5
2007,12.7
2008,12.6
2009,13.4
2010,12.3
2011,14.1
2012,13.1
2013,13.3
2014,14.5
2015,14.4
2016,14.1

min,10
max,16
steps,7
decimal


