year,annual-estival-days
1987,56
1988,53
1989,91
1990,84
1991,80
1992,63
1993,49
1994,65
1995,76
1996,65
1997,91
1998,67
1999,83
2000,77
2001,75
2002,63
2003,104
2004,94
2005,84
2006,93
2007,68
2008,60
2009,92
2010,74
2011,97
2012,90
2013,72
2014,80
2015,77
2016,75

min,0
max,135
steps,10
decimal
