year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,651,669,-248,-426,97,11.6,4242,45,18.3,41
1988,654,622,-203,-346,79,11.8,4329,42,18.5,39
1989,625,650,-249,-464,106,12.1,4421,55,18.9,34
1990,687,600,-138,-346,121,10.7,3952,35,18.0,56
1991,761,793,-320,-513,71,11.4,4170,53,18.2,40
1992,524,580,-298,-285,-12,11.0,4032,27,16.5,37
1993,681,732,-369,-428,11,12.1,4415,41,17.4,31
1994,729,762,-340,-466,65,12.4,4543,50,18.5,23
1995,572,628,-277,-403,60,11.0,4067,41,17.8,52
1996,616,755,-440,-499,39,11.3,4124,40,18.2,46
1997,631,730,-359,-485,62,10.8,3991,42,18.3,56
1998,620,637,-251,-389,36,11.9,4348,39,18.2,22
1999,549,738,-503,-530,-20,11.1,4092,36,17.6,49
2000,541,737,-508,-505,1,11.7,4265,38,17.7,27
2001,804,589,5,-250,171,10.8,3962,33,17.2,59
2002,756,617,-86,-212,36,11.5,4195,31,17.4,22
2003,658,629,-187,-358,71,11.4,4170,38,18.1,36
2004,642,598,-196,-396,75,11.0,4028,21,16.3,32
2005,629,609,-208,-295,66,10.6,3882,21,15.6,46
2006,587,622,-263,-340,7,11.3,4146,43,17.5,35
2007,616,649,-251,-393,90,11.4,4177,45,18.1,51
2008,531,652,-351,-374,10,11.9,4339,53,18.5,36
2009,758,641,-108,-294,45,11.6,4244,37,18.1,33
2010,647,639,-215,-360,41,11.8,4335,42,17.4,23
2011,666,581,-134,-200,51,10.8,3971,19,16.0,38
2012,708,596,-86,-323,128,10.4,3813,27,17.2,44
2013,554,623,-292,-396,29,11.1,4070,35,17.5,44
2014,551,632,-298,-354,13,10.7,3955,41,18.2,59
2015,618,591,-195,-330,52,10.7,3960,29,18.0,42
2016,546,596,-273,-379,87,11.4,4168,28,16.7,20
2016
2017,646,665,-230,-416,74,11.5,4218,54,18.7,38
2018,711,646,-161,-390,132,12.1,4429,54,18.8,33
2019,549,697,-391,-508,78,13.2,4833,76,20.2,16
2020,524,688,-396,-490,86,12.7,4665,64,19.7,27
2021,665,780,-416,-491,57,11.9,4366,44,18.2,38
2022,673,652,-211,-435,121,11.7,4273,44,18.0,30
2023,491,768,-633,-533,0,12.5,4558,56,19.5,19
2024,730,800,-378,-548,71,13.0,4754,67,19.5,15
2025,522,661,-368,-417,-35,12.0,4412,51,18.7,32
2026,516,834,-662,-627,-11,13.0,4746,66,19.2,19
2027,567,752,-466,-578,81,12.0,4380,60,18.8,28
2028,630,663,-238,-369,49,11.6,4258,72,19.0,49
2029,388,781,-707,-611,-69,11.5,4201,58,19.3,48
2030,659,742,-379,-400,25,11.4,4172,37,18.3,42
2031,513,659,-371,-481,67,12.7,4633,63,19.7,22
2032,757,674,-129,-393,110,12.2,4479,73,19.9,34
2033,672,670,-232,-457,81,12.7,4636,75,19.7,28
2034,530,685,-390,-449,66,11.8,4329,67,19.9,45
2035,555,635,-319,-460,65,12.4,4542,46,18.6,17
2036,585,672,-320,-412,79,12.8,4679,67,18.8,27
2037,772,689,-139,-327,28,12.3,4520,76,20.3,48
2038,689,671,-213,-450,122,12.8,4688,65,18.6,24
2039,643,648,-237,-377,107,12.2,4471,63,19.9,36
2040,541,643,-326,-384,43,11.7,4281,39,17.2,42
2041,555,682,-354,-427,46,12.1,4434,69,19.5,37
2042,635,712,-322,-502,104,12.8,4675,76,19.7,32
2043,480,651,-390,-425,-21,12.1,4418,53,18.1,28
2044,691,687,-215,-399,66,12.4,4524,49,18.6,27
2045,611,657,-280,-480,151,12.6,4609,58,19.7,21
2046,685,657,-191,-401,90,12.1,4425,59,19.7,31
