year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,0,0,3,1,0,-4,87,2,181
1988,0,1,-23,3,0,15,90,7,208
1989,0,0,-46,2,0,-145,86,2,105
1990,0,0,-65,4,0,-115,92,6,150
1991,1,1,-132,4,0,-270,84,3,104
1992,0,0,-119,3,0,-170,88,5,185
1993,0,0,-134,5,0,-317,87,11,116
1994,0,0,-122,4,0,-161,86,9,227
1995,0,0,-101,4,0,-139,91,8,155
1996,1,0,-106,7,0,-240,89,4,127
1997,0,0,-150,5,0,-351,87,5,120
1998,0,0,-49,4,0,-191,88,1,72
1999,1,0,-93,2,0,-231,91,7,181
2000,0,1,-89,2,0,-157,88,3,189
2001,0,0,-58,5,0,-101,90,6,182
2002,0,0,-109,4,0,-137,86,0,232
2003,0,0,-26,4,0,-73,90,9,271
2004,0,0,-49,4,0,-167,85,13,177
2005,1,0,-69,6,0,-75,84,15,197
2006,0,0,-56,3,0,-68,87,6,170
2007,0,0,-102,3,0,-165,90,12,191
2008,0,0,-122,5,0,-174,91,6,150
2009,0,0,-90,2,0,-150,89,0,110
2010,0,0,-39,6,0,-123,90,6,132
2011,0,0,-63,6,0,-47,90,1,260
2012,0,0,-38,3,0,-80,88,4,211
2013,0,0,-57,4,0,-121,89,3,115
2014,1,0,-20,1,0,-71,89,1,198
2015,0,0,-27,2,0,-9,89,9,197
2016,0,0,-91,3,0,-99,84,4,183
2016
2017,0,0,-24,5,0,-106,90,0,149
2018,0,1,-73,4,0,-152,88,0,206
2019,0,1,-23,2,0,-135,87,7,164
2020,0,0,-36,5,0,-127,91,1,181
2021,1,0,-120,0,0,-205,87,2,140
2022,0,0,-35,4,0,-77,82,0,133
2023,0,1,-129,4,0,-242,80,0,139
2024,0,0,-121,4,0,-213,88,0,171
2025,1,0,-32,3,0,-132,79,0,140
2026,0,0,-31,3,0,-225,87,0,178
2027,0,0,-82,3,0,-246,91,1,72
2028,0,0,-36,3,0,-101,90,2,166
2029,0,0,-143,4,0,-289,88,2,112
2030,0,0,-156,7,0,-299,82,0,207
2031,0,0,-1,2,0,-47,87,5,196
2032,0,0,-97,2,0,-207,85,0,193
2033,0,0,-18,1,0,-122,89,1,83
2034,0,0,-85,3,0,-233,86,5,138
2035,0,0,-49,5,0,-113,88,0,139
2036,0,0,-63,1,0,-132,85,3,203
2037,0,0,-36,4,0,-123,86,1,123
2038,0,0,-48,3,0,-115,89,1,179
2039,0,0,-87,6,0,-172,85,2,202
2040,0,0,-57,2,0,-94,87,2,166
2041,0,0,-10,1,0,-78,86,2,192
2042,0,0,-86,5,0,-214,87,1,140
2043,0,0,-54,5,0,-187,86,0,106
2044,0,0,-60,4,0,-157,89,0,64
2045,0,0,-61,3,0,-116,89,0,166
2046,0,0,-121,6,0,-221,83,0,186
