year,annual-average-temperature
1987,9.5
1988,10.1
1989,10.7
1990,10.8
1991,9.8
1992,10.1
1993,10.0
1994,10.5
1995,11.0
1996,9.8
1997,10.9
1998,10.6
1999,11.0
2000,10.6
2001,10.4
2002,10.7
2003,10.8
2004,11.0
2005,11.0
2006,11.1
2007,11.2
2008,10.6
2009,10.7
2010,9.8
2011,11.3
2012,10.5
2013,10.1
2014,11.1
2015,10.6
2016,10.7
