year,annual-hydric-deficit
1987,251
1988,271
1989,93
1990,51
1991,175
1992,244
1993,366
1994,404
1995,94
1996,45
1997,267
1998,461
1999,424
2000,479
2001,237
2002,464
2003,36
2004,347
2005,387
2006,334
2007,509
2008,640
2009,415
2010,209
2011,249
2012,573
2013,514
2014,726
2015,708
2016,672
