year,annual-frozen-days
1987,23
1988,4
1989,3
1990,5
1991,18
1992,14
1993,3
1994,3
1995,10
1996,15
1997,7
1998,8
1999,4
2000,2
2001,13
2002,1
2003,10
2004,4
2005,9
2006,11
2007,4
2008,8
2009,15
2010,33
2011,11
2012,6
2013,40
2014,8
2015,16
2016,20
