year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,882,437,250,8,124,9.9,3634,2,14.6,10
1988,858,427,236,3,105,9.9,3614,0,14.2,20
1989,797,438,167,-183,240,9.7,3535,1,14.7,19
1990,799,446,160,-81,119,10.0,3650,0,15.6,15
1991,830,594,-24,-300,215,9.8,3571,1,14.8,18
1992,840,447,185,-148,206,10.2,3713,2,15.6,13
1993,687,634,-262,-344,91,9.7,3530,0,14.9,26
1994,818,557,-6,-162,121,9.6,3508,0,14.7,23
1995,682,416,74,-124,173,9.6,3530,0,14.3,16
1996,797,601,-133,-331,139,10.0,3646,3,15.1,14
1997,710,588,-152,-347,119,10.3,3755,0,15.3,15
1998,801,459,149,-223,236,10.4,3807,1,15.5,12
1999,878,616,-82,-265,85,9.6,3494,3,14.9,24
2000,909,562,61,-142,79,9.7,3544,0,14.1,21
2001,891,410,291,-79,258,9.8,3565,2,14.9,18
2002,797,450,152,-68,155,10.2,3720,0,14.6,7
2003,1011,427,395,13,207,10.0,3646,0,15.0,15
2004,819,485,127,-148,148,10.4,3795,0,16.0,30
2005,895,434,271,-37,141,9.7,3544,1,14.3,23
2006,817,447,182,-116,133,9.9,3626,0,15.2,17
2007,954,446,321,-57,238,9.8,3591,1,15.3,21
2008,732,451,89,-205,185,10.1,3695,1,15.0,11
2009,689,451,46,-179,127,9.9,3622,2,14.8,16
2010,699,432,71,-123,88,9.5,3491,1,15.4,24
2011,885,441,257,-16,200,9.7,3542,1,14.5,26
2012,823,434,192,-3,121,10.3,3767,1,15.2,8
2013,804,445,160,-154,148,10.3,3743,1,15.6,12
2014,900,444,266,-51,151,10.0,3671,5,15.3,10
2015,947,433,309,14,135,10.0,3645,0,15.1,22
2016,949,442,322,-80,168,10.0,3638,1,14.3,10
2016
2017,863,446,222,-110,236,10.4,3783,1,15.3,3
2018,784,454,125,-110,192,10.7,3906,0,15.5,8
2019,947,449,296,-84,237,10.8,3951,1,15.5,15
2020,844,444,201,-51,126,10.5,3847,0,15.7,13
2021,896,574,41,-215,115,10.3,3777,1,15.0,10
2022,893,450,234,-86,268,11.0,4020,2,15.8,5
2023,783,643,-180,-340,158,11.1,4035,0,15.8,5
2024,953,582,72,-212,154,10.7,3922,0,15.8,7
2025,929,446,292,-94,236,10.9,3965,4,16.1,9
2026,943,642,-43,-215,52,10.6,3870,1,16.1,8
2027,803,606,-87,-324,114,10.9,3992,0,15.5,2
2028,800,451,150,-94,116,10.8,3956,0,15.5,9
2029,704,649,-315,-371,36,10.7,3912,0,15.6,9
2030,934,602,33,-249,200,10.8,3929,0,15.7,13
2031,930,421,314,25,165,10.5,3835,1,15.5,7
2032,839,456,183,-130,269,10.8,3942,0,15.5,3
2033,763,456,110,-165,174,10.8,3936,6,16.3,11
2034,834,478,133,-174,180,10.6,3886,3,15.6,13
2035,869,444,229,-98,198,10.4,3783,0,15.2,5
2036,996,451,345,-39,274,10.4,3822,0,15.6,8
2037,859,446,215,-137,234,10.3,3745,0,15.6,11
2038,913,449,269,-83,197,10.9,3969,2,16.0,4
2039,894,450,256,-110,238,10.4,3788,1,15.3,5
2040,1060,455,409,-46,241,11.0,4040,0,15.9,6
2041,776,440,139,-12,134,10.8,3940,1,15.8,7
2042,877,452,227,-165,256,10.8,3932,2,15.8,11
2043,694,460,27,-219,235,11.3,4129,1,15.8,7
2044,791,444,148,-135,158,10.7,3912,3,16.2,15
2045,952,447,313,-103,227,10.7,3894,0,15.9,4
2046,856,466,191,-180,194,11.0,4017,1,15.7,4
