year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,609,479,35,-201,150,4.1,2260,12,13.6,180
1988,614,536,-28,-316,174,6.3,2796,11,15.2,134
1989,650,562,-23,-242,161,7.3,3083,27,16.1,112
1990,601,526,-23,-196,114,5.0,2498,5,14.0,151
1991,498,633,-292,-410,91,5.5,2715,11,14.6,135
1992,595,532,-50,-248,153,6.3,2936,19,16.9,136
1993,554,661,-278,-373,90,6.0,2787,13,15.6,127
1994,615,585,-137,-283,92,4.1,2288,9,14.6,160
1995,716,498,103,-77,159,6.1,2694,8,15.9,135
1996,786,626,6,-150,130,4.7,2482,9,14.4,160
1997,668,637,-146,-326,119,6.6,2837,21,15.8,128
1998,709,501,94,-120,111,6.2,2790,11,16.1,133
1999,621,670,-251,-354,73,6.0,2615,3,13.3,126
2000,656,649,-178,-273,41,6.6,2926,9,15.5,116
2001,704,494,102,-95,94,6.2,2844,8,14.9,112
2002,542,511,-63,-253,162,4.9,2580,21,15.5,160
2003,631,527,1,-200,181,5.6,2761,12,15.6,134
2004,737,522,105,-152,195,4.8,2588,8,15.4,154
2005,559,505,-59,-210,77,5.8,2790,4,13.8,146
2006,508,528,-124,-267,98,5.5,2684,17,16.3,162
2007,608,535,-33,-197,120,5.7,2685,10,15.4,147
2008,563,512,-57,-270,168,4.7,2403,4,14.8,174
2009,548,549,-121,-326,124,6.5,2919,13,16.1,122
2010,489,503,-129,-233,55,5.6,2595,4,14.3,127
2011,564,512,-58,-154,55,5.4,2650,17,15.2,167
2012,590,527,-39,-186,89,5.9,2787,16,16.7,137
2013,641,518,10,-196,170,6.2,2746,16,14.6,121
2014,687,478,95,-137,165,5.8,2565,3,14.4,133
2015,597,533,-42,-204,98,6.4,2790,6,15.3,123
2016,741,496,138,-65,153,5.4,2632,15,15.4,141
2016
2017,640,538,-11,-242,172,7.2,3003,14,17.0,127
2018,531,514,-101,-209,57,6.6,2953,2,15.7,132
2019,797,533,135,-45,142,7.6,3056,12,15.2,106
2020,590,527,-70,-146,61,7.8,3179,12,16.3,109
2021,538,650,-279,-304,17,7.7,3140,15,15.9,113
2022,560,495,-56,-222,118,6.2,2845,13,14.8,128
2023,676,651,-156,-304,95,6.4,2879,8,15.7,122
2024,480,687,-382,-422,24,6.8,3097,24,15.7,118
2025,736,493,126,-115,171,7.2,2962,12,16.1,132
2026,697,662,-142,-274,94,6.3,2796,3,16.0,142
2027,687,624,-138,-244,66,7.2,2826,11,15.7,106
2028,723,485,116,-155,211,6.6,2748,9,16.4,126
2029,579,707,-354,-443,49,7.5,3127,14,16.9,95
2030,580,627,-212,-293,64,5.8,2748,4,14.7,142
2031,531,482,-72,-193,89,7.5,3002,6,15.6,105
2032,597,543,-74,-257,159,7.3,3089,15,16.4,112
2033,589,487,-29,-121,78,7.0,2857,5,15.8,114
2034,592,505,-43,-181,97,7.5,2917,10,15.2,110
2035,791,514,165,-60,199,6.7,2938,7,14.7,125
2036,575,496,-44,-159,74,6.6,2921,7,16.3,112
2037,670,530,18,-199,172,7.0,3115,17,16.7,117
2038,661,561,-14,-238,144,7.5,3178,21,17.2,119
2039,596,550,-73,-313,187,7.5,3111,17,16.7,116
2040,657,526,10,-187,157,6.8,2984,9,16.3,138
2041,607,522,-43,-178,102,7.1,2986,3,16.1,118
2042,614,508,-8,-234,172,6.2,2781,9,15.9,125
2043,601,522,-41,-206,126,7.4,2990,11,16.7,116
2044,578,519,-66,-259,133,7.1,3081,5,15.9,113
2045,602,548,-67,-243,142,7.4,3170,15,15.8,135
2046,656,535,1,-125,95,7.0,3054,7,16.4,102
