year,annual-hydric-deficit
1987,-188
1988,-183
1989,-371
1990,-412
1991,-425
1992,189
1993,350
1994,510
1995,-71
1996,-76
1997,-339
1998,-77
1999,-125
2000,3
2001,51
2002,-103
2003,-143
2004,-248
2005,-73
2006,-222
2007,-127
2008,-177
2009,-120
2010,-62
2011,-221
2012,-81
2013,-248
2014,-171
2015,-100
2016,-82
