year,V1,V2,V3,V9
,label V1-EMU,label V2-EMU,label V3,label V9-EMU
1987,910,13,-329,0
1988,874,10,-291,6
1989,814,11,-288,1
1990,996,11,-346,0
1991,856,11,-417,0
1992,793,10,-259,1
1993,744,8,-419,0
1994,1071,11,-501,0
1995,879,10,-295,1
1996,696,10,-408,2
1997,768,10,-518,1
1998,782,8,-256,0
1999,759,10,-414,0
2000,726,9,-372,0
2001,912,10,-333,4
2002,708,9,-291,0
2003,948,11,-293,0
2004,1043,11,-361,0
2005,740,9,-276,1
2006,958,12,-323,0
2007,848,9,-356,0
2008,941,10,-327,0
2009,958,9,-289,0
2010,724,9,-274,1
2011,698,8,-309,2
2012,723,10,-257,1
2013,794,9,-273,4
2014,856,11,-300,0
2015,947,11,-362,1
2016,890,11,-322,4
2016
2017,991,12,-276,0
2018,947,10,-289,0
2019,1036,13,-340,0
2020,1081,11,-320,0
2021,848,11,-379,0
2022,1020,13,-220,0
2023,867,11,-444,2
2024,1000,12,-386,0
2025,1180,12,-324,0
2026,1056,11,-462,4
2027,725,10,-422,0
2028,1016,10,-244,0
2029,765,10,-447,0
2030,1021,10,-349,0
2031,901,9,-307,0
2032,963,10,-274,0
2033,862,11,-247,0
2034,922,12,-334,0
2035,986,11,-334,0
2036,1019,11,-298,0
2037,834,10,-295,2
2038,851,10,-273,0
2039,1039,12,-286,0
2040,956,10,-291,0
2041,974,13,-280,0
2042,998,12,-328,0
2043,994,12,-278,0
2044,974,11,-340,0
2045,1042,13,-306,0
2046,1122,11,-345,0
