year,annual-average-temperature
1987,5.7
1988,7.3
1989,8.5
1990,8.7
1991,7.7
1992,7.4
1993,6.8
1994,6.7
1995,7.5
1996,6.6
1997,8.0
1998,7.3
1999,8.3
2000,8.6
2001,7.7
2002,8.3
2003,7.8
2004,7.8
2005,7.9
2006,8.3
2007,8.5
2008,8.5
2009,7.7
2010,6.5
2011,8.2
2012,7.5
2013,7.8
2014,8.6
2015,8.7
2016,8.5

min,2
max,10
steps,5
decimal,1
