year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,442,506,-206,-329,104,7.5,2902,4,16.5,90
1988,447,527,-234,-291,58,7.2,2728,5,16.0,111
1989,414,503,-232,-288,34,6.9,2703,3,15.7,106
1990,394,547,-308,-346,47,7.7,3004,2,15.7,96
1991,446,613,-398,-417,43,7.3,2759,0,15.1,100
1992,424,493,-220,-259,26,7.0,2747,0,15.1,99
1993,412,631,-466,-419,-42,6.9,2701,0,13.9,106
1994,378,671,-525,-501,-5,7.0,2800,8,16.5,125
1995,506,501,-145,-295,96,7.3,2784,3,15.5,110
1996,446,613,-416,-408,10,7.4,2771,0,14.9,84
1997,366,659,-544,-518,-9,7.1,2703,0,15.0,106
1998,475,489,-149,-256,84,5.9,2490,2,14.6,133
1999,472,655,-442,-414,-29,6.6,2682,1,14.6,101
2000,528,608,-300,-372,39,6.6,2647,0,14.2,106
2001,414,515,-246,-333,90,7.5,2874,4,15.6,94
2002,354,499,-304,-291,-19,6.8,2670,2,14.3,102
2003,444,526,-239,-293,52,7.2,2842,0,15.8,113
2004,366,558,-344,-361,18,6.9,2829,2,16.4,125
2005,445,494,-193,-276,66,7.0,2747,0,14.6,92
2006,469,511,-189,-323,90,7.3,2863,6,16.4,121
2007,407,540,-266,-356,62,7.2,2753,4,14.7,100
2008,490,541,-192,-327,104,7.0,2820,3,15.2,113
2009,508,521,-154,-289,90,6.8,2707,5,15.8,122
2010,498,489,-139,-274,95,6.4,2671,0,15.0,94
2011,404,505,-249,-309,41,6.5,2561,1,14.2,110
2012,468,491,-172,-257,51,6.5,2599,0,14.6,124
2013,456,499,-185,-273,86,6.7,2667,2,15.6,115
2014,466,507,-190,-300,82,7.4,2765,0,15.4,92
2015,362,516,-310,-362,16,7.4,2912,4,15.8,109
2016,474,528,-197,-322,92,6.6,2694,2,15.9,123
2016
2017,533,523,-150,-276,115,8.1,3092,0,16.0,81
2018,431,503,-240,-289,54,8.5,3145,0,15.5,54
2019,496,544,-201,-340,132,8.3,3127,0,16.8,86
2020,487,551,-229,-320,74,8.1,3122,4,15.9,108
2021,473,619,-383,-379,42,7.6,2920,2,16.2,84
2022,531,487,-125,-220,86,8.3,3170,0,16.8,73
2023,497,680,-459,-444,-4,7.6,2833,8,16.1,103
2024,580,643,-312,-386,83,8.6,3201,3,16.1,68
2025,498,529,-186,-324,113,8.4,3190,6,17.0,93
2026,530,661,-386,-462,77,8.3,3120,9,16.7,84
2027,476,650,-394,-422,6,6.7,2678,0,15.0,115
2028,582,512,-75,-244,179,7.6,2904,1,15.9,91
2029,503,675,-438,-447,0,7.8,2905,0,15.0,68
2030,498,652,-377,-349,-30,7.9,3004,2,15.0,87
2031,475,501,-180,-307,95,8.2,3065,2,14.8,70
2032,537,521,-140,-274,125,8.2,3125,6,16.0,74
2033,497,489,-150,-247,78,7.7,2962,0,15.6,84
2034,458,527,-255,-334,37,8.6,3168,2,15.8,58
2035,450,521,-233,-334,70,7.8,2980,4,16.1,100
2036,497,558,-217,-298,92,7.6,2893,8,16.7,99
2037,468,499,-188,-295,63,7.8,2921,1,15.7,85
2038,493,510,-176,-273,81,7.9,2966,0,15.1,72
2039,505,530,-188,-286,81,8.3,3127,1,16.0,76
2040,435,522,-255,-291,41,8.3,3121,4,15.9,77
2041,483,514,-184,-280,104,8.3,3100,3,16.4,71
2042,452,555,-263,-328,49,8.5,3174,1,15.9,62
2043,533,542,-173,-278,83,8.5,3193,5,15.8,78
2044,366,533,-325,-340,36,8.3,3102,0,15.4,90
2045,484,543,-230,-306,62,8.5,3172,3,17.0,74
2046,490,560,-218,-345,107,8.5,3193,2,16.8,81
