year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,484,801,-657,-615,54,15.0,5464,82,21.2,10
1988,527,811,-641,-654,109,15.7,5746,86,22.5,1
1989,421,825,-754,-669,28,15.6,5695,106,22.4,10
1990,503,801,-639,-490,-46,15.2,5556,90,22.2,8
1991,296,885,-1000,-769,-75,15.3,5568,97,22.1,6
1992,344,774,-754,-559,-71,14.2,5177,100,22.0,27
1993,383,878,-866,-683,-34,14.7,5365,92,22.0,11
1994,322,855,-909,-691,-94,14.6,5328,86,21.3,7
1995,369,783,-733,-680,54,14.8,5405,92,22.2,10
1996,574,829,-625,-615,135,15.4,5608,97,23.0,2
1997,448,873,-819,-712,6,15.2,5548,91,22.5,12
1998,464,756,-639,-623,103,15.0,5502,86,21.7,5
1999,418,900,-871,-762,-33,15.5,5674,95,22.9,8
2000,688,854,-543,-634,175,15.0,5478,83,23.3,10
2001,489,768,-608,-442,-31,15.2,5560,88,22.8,7
2002,332,802,-813,-641,-57,14.3,5237,90,21.4,13
2003,454,831,-718,-597,-33,15.3,5587,98,22.6,6
2004,252,818,-925,-714,-82,15.2,5542,86,22.1,3
2005,377,819,-785,-661,18,15.1,5509,98,21.2,3
2006,447,835,-751,-709,138,15.8,5776,125,22.2,5
2007,401,831,-781,-555,-132,15.4,5615,97,22.6,7
2008,410,785,-732,-673,67,15.2,5549,88,22.2,10
2009,436,797,-712,-515,-68,15.8,5777,99,23.0,0
2010,434,818,-728,-685,56,15.6,5715,86,22.9,3
2011,741,787,-389,-508,216,15.0,5477,96,22.6,9
2012,494,786,-631,-653,107,15.2,5540,91,22.9,13
2013,545,831,-619,-645,97,15.7,5718,110,23.3,3
2014,403,815,-751,-753,132,14.9,5462,85,22.1,15
2015,397,818,-758,-649,23,15.7,5744,106,22.5,7
2016,435,796,-705,-663,46,15.7,5733,89,22.6,6
2016
2017,518,835,-652,-669,139,15.6,5680,100,23.3,9
2018,340,836,-869,-731,-85,16.5,6008,111,23.2,0
2019,379,835,-800,-709,-49,15.9,5809,113,22.5,1
2020,343,819,-824,-686,-31,16.1,5876,103,22.8,4
2021,311,978,-1073,-834,-169,16.1,5895,124,24.4,5
2022,427,810,-733,-630,-7,16.3,5939,112,24.0,0
2023,366,867,-901,-649,-111,16.1,5863,101,23.1,4
2024,379,903,-937,-799,-21,16.5,6041,104,22.7,3
2025,403,807,-747,-718,10,16.2,5911,124,23.9,0
2026,283,911,-1009,-786,-101,16.0,5825,94,23.2,2
2027,548,866,-689,-630,-28,15.6,5679,92,23.0,1
2028,507,799,-638,-542,-23,16.3,5949,103,23.8,0
2029,522,888,-764,-642,-11,15.5,5650,100,23.1,2
2030,272,948,-1061,-850,-93,16.1,5889,129,24.1,3
2031,307,825,-862,-737,-6,15.9,5788,109,21.7,2
2032,635,880,-615,-740,191,17.3,6325,120,24.7,0
2033,528,799,-605,-567,64,14.7,5359,75,22.7,10
2034,261,897,-992,-829,-82,16.6,6053,131,24.9,0
2035,434,840,-752,-733,53,16.1,5883,103,24.2,1
2036,454,828,-738,-587,-56,16.3,5981,122,23.3,4
2037,414,823,-749,-612,-42,15.7,5736,96,23.7,2
2038,427,845,-768,-570,-106,15.7,5742,104,23.3,4
2039,455,869,-761,-727,-55,16.7,6094,122,24.3,1
2040,459,888,-763,-695,-11,16.2,5943,122,24.2,1
2041,221,848,-985,-763,-81,16.4,5987,117,23.8,1
2042,430,855,-769,-691,16,16.0,5836,120,23.6,2
2043,386,844,-797,-720,7,15.8,5766,113,22.9,2
2044,406,811,-746,-603,-71,15.3,5594,97,23.7,12
2045,408,868,-831,-731,26,17.1,6239,120,23.5,1
2046,438,823,-712,-618,-27,16.0,5830,104,23.7,3
