year,annual-estival-days
1987,90
1988,92
1989,103
1990,109
1991,102
1992,77
1993,93
1994,103
1995,98
1996,89
1997,118
1998,102
1999,115
2000,108
2001,110
2002,95
2003,118
2004,112
2005,108
2006,110
2007,116
2008,97
2009,129
2010,110
2011,126
2012,111
2013,103
2014,126
2015,125
2016,116

min,0
max,135
steps,10
decimal
