year,annual-average-temperature
1987,8.2
1988,9.6
1989,9.8
1990,9.0
1991,8.0
1992,10.3
1993,9.8
1994,10.9
1995,10.0
1996,8.4
1997,9.9
1998,10.0
1999,10.2
2000,10.7
2001,10.1
2002,10.4
2003,10.6
2004,9.9
2005,10.0
2006,10.7
2007,11.0
2008,10.9
2009,10.7
2010,9.4
2011,11.4
2012,10.8
2013,10.1
2014,11.9
2015,11.6
2016,10.8

min,6
max,14
steps,9
decimal
