year,annual-estival-days
1987,28
1988,27
1989,40
1990,37
1991,41
1992,48
1993,40
1994,56
1995,46
1996,29
1997,48
1998,38
1999,49
2000,41
2001,46
2002,43
2003,90
2004,40
2005,48
2006,63
2007,51
2008,51
2009,50
2010,44
2011,63
2012,59
2013,49
2014,46
2015,61
2016,59

min,16
max,130
steps,9
decimal
