year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2-LCF,label C3,label C12,label M1-LCF,label M2,label M8,label Co2,label Co3
1987,8,38,-107,2,2,-168,51,56,187
1988,19,34,-39,3,5,-130,60,45,151
1989,16,31,-87,6,14,-228,56,27,158
1990,13,30,-88,1,8,-222,49,52,114
1991,5,23,-49,5,11,-144,68,50,233
1992,9,19,-36,1,3,-81,53,37,146
1993,20,18,-121,3,15,-268,44,36,159
1994,14,31,-92,1,8,-194,47,36,192
1995,5,32,-18,4,7,-86,61,41,131
1996,7,30,-86,3,7,-152,69,25,214
1997,6,32,-55,2,13,-123,64,32,149
1998,28,46,-85,0,7,-64,44,45,129
1999,18,21,-109,1,4,-122,43,43,234
2000,14,21,-156,3,6,-271,43,32,122
2001,8,23,-17,4,3,-73,65,27,117
2002,16,35,-76,2,10,-120,55,25,281
2003,11,10,-38,3,19,-219,70,16,89
2004,17,10,-108,3,7,-224,55,54,133
2005,24,8,-104,3,18,-203,43,31,228
2006,17,26,-83,6,5,-162,55,32,163
2007,18,29,-95,3,10,-244,51,37,111
2008,19,28,-114,6,13,-166,52,37,169
2009,17,17,-37,4,6,-62,60,54,288
2010,15,23,-73,4,2,-216,57,44,76
2011,4,30,-36,4,10,-80,66,29,222
2012,11,27,68,2,25,15,59,34,172
2013,0,11,-105,7,2,-195,68,43,130
2014,15,28,-88,6,11,-248,38,21,145
2015,10,26,-54,5,7,-160,59,38,185
2016,9,17,-70,3,10,-185,51,45,148
2016
2017,24,26,-20,4,9,-181,52,15,71
2018,26,33,-34,5,5,-191,49,14,108
2019,23,26,-27,3,14,-133,63,22,107
2020,13,14,-12,3,5,-90,47,21,128
2021,12,3,-108,4,16,-341,45,40,76
2022,28,15,-27,4,8,-155,53,24,163
2023,20,26,-110,3,7,-277,58,11,106
2024,23,17,-44,4,23,-290,63,8,41
2025,24,27,-52,4,16,-101,47,19,172
2026,9,16,-41,2,9,-210,68,23,109
2027,14,13,-70,2,7,-180,56,8,164
2028,19,27,-54,4,10,-227,37,21,137
2029,33,20,-145,3,21,-311,49,30,132
2030,14,37,-104,4,14,-236,57,41,152
2031,14,9,-38,3,12,-153,45,15,135
2032,22,15,-49,1,18,-119,48,28,141
2033,24,30,-65,3,14,-174,46,28,170
2034,17,27,-37,4,17,-229,52,17,137
2035,18,20,-83,2,25,-231,41,24,120
2036,28,29,-38,5,15,-208,53,17,117
2037,29,18,-71,3,13,-179,49,34,152
2038,21,25,-82,3,26,-212,62,27,130
2039,38,17,-115,1,28,-275,43,28,60
2040,21,18,46,0,22,-84,59,19,75
2041,20,13,17,5,19,-144,59,25,76
2042,27,43,-13,3,20,-159,36,18,168
2043,16,16,-28,3,18,-151,51,27,66
2044,20,13,-31,4,22,-136,53,29,194
2045,12,21,-90,1,4,-145,59,24,71
2046,15,14,-10,4,14,-129,47,7,114

min,,,,,,,10
max,,,,,,,90
steps,,,,,,,9
decimal
