year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,856,601,83,-122,125,7.7,3101,25,15.1,120
1988,823,606,39,-201,146,8.4,3387,30,16.4,100
1989,809,609,26,-224,223,9.7,3682,50,18.5,87
1990,795,640,-24,-281,141,8.5,3385,32,17.0,113
1991,975,676,52,-146,131,8.5,3261,20,16.6,96
1992,845,577,73,-111,80,8.4,3284,12,14.7,89
1993,866,742,-115,-305,171,9.6,3714,46,17.8,80
1994,900,730,-62,-211,48,8.8,3429,39,17.1,111
1995,874,581,114,-116,115,8.1,3243,20,16.2,108
1996,939,679,3,-186,51,8.3,3255,25,15.6,87
1997,899,701,-39,-210,123,8.8,3396,35,18.2,96
1998,794,617,0,-132,41,8.3,3324,50,16.4,122
1999,992,751,-23,-155,46,9.4,3585,29,16.5,97
2000,841,719,-130,-333,124,9.3,3540,25,16.0,79
2001,875,579,112,-137,143,9.0,3406,23,16.8,88
2002,892,632,67,-83,38,9.3,3602,40,17.0,87
2003,887,638,55,-231,184,10.4,3827,46,18.5,61
2004,898,623,92,-229,179,8.9,3349,33,16.4,90
2005,947,664,110,-161,161,9.8,3664,44,17.7,66
2006,831,619,32,-186,123,8.6,3256,35,15.5,105
2007,816,607,30,-235,153,8.8,3400,28,16.2,89
2008,886,614,95,-185,180,9.1,3445,44,17.1,95
2009,1042,567,287,37,161,8.0,3086,28,14.7,109
2010,718,587,-55,-248,109,8.1,3185,24,15.6,113
2011,965,607,167,-62,82,8.9,3419,26,16.8,84
2012,1022,654,179,-38,74,9.5,3710,50,18.8,96
2013,887,575,127,-216,182,8.2,3190,8,14.8,78
2014,869,674,-6,-309,167,10.2,3853,55,18.3,88
2015,826,604,40,-130,77,8.6,3305,26,15.7,95
2016,802,639,-14,-184,55,8.8,3389,42,17.1,100
2016
2017,853,627,26,-273,196,10.0,3710,43,17.6,77
2018,795,629,-21,-255,142,10.1,3755,43,17.2,82
2019,907,631,96,-168,91,10.0,3752,56,19.1,91
2020,877,596,70,-132,59,10.6,3925,32,16.6,63
2021,735,767,-302,-451,110,10.7,3954,59,18.8,69
2022,869,598,81,-172,129,9.6,3591,39,16.4,76
2023,789,736,-211,-384,81,10.1,3736,37,17.5,69
2024,766,745,-263,-414,59,11.1,4110,69,19.5,46
2025,925,636,100,-208,195,10.6,3956,56,17.9,74
2026,834,678,-92,-283,132,9.9,3711,34,17.5,78
2027,891,683,-41,-191,109,10.4,3816,32,17.6,56
2028,737,686,-146,-330,113,10.9,4095,62,18.6,79
2029,877,773,-164,-415,217,10.2,3822,58,18.5,87
2030,861,742,-124,-251,131,8.9,3498,39,17.4,110
2031,890,651,44,-194,110,10.9,4002,44,17.8,53
2032,965,626,151,-129,192,10.0,3739,45,17.6,64
2033,816,656,-17,-210,112,9.8,3734,56,18.3,84
2034,982,633,140,-199,308,10.2,3771,46,18.0,68
2035,654,655,-187,-301,31,10.2,3812,54,17.9,80
2036,694,666,-186,-281,73,10.5,3982,63,18.4,76
2037,813,645,-31,-238,117,9.9,3765,50,17.9,88
2038,925,650,86,-245,195,10.1,3757,57,18.5,77
2039,711,688,-181,-345,106,10.9,4052,71,19.0,74
2040,883,632,47,-162,165,10.3,3814,43,18.6,56
2041,704,607,-85,-246,93,9.8,3620,39,17.3,78
2042,865,672,7,-177,81,10.2,3910,67,18.6,89
2043,848,633,8,-228,113,10.2,3827,52,17.6,75
2044,957,647,115,-149,107,10.2,3836,58,19.0,75
2045,917,583,154,-215,200,9.3,3514,26,16.6,74
2046,945,664,84,-190,171,10.8,3976,48,18.0,56

min,200,400,,,,6,2500,,12,30
max,1100,1000,,,,14,5000,,24,150
steps,10,11,,,,9,11,,5,9
decimal

