year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,825,616,-10,-203,94,10.4,3849,37,17.4,57
1988,717,635,-122,-373,95,10.2,3780,50,18.0,53
1989,794,649,-63,-174,14,9.6,3534,39,16.5,72
1990,709,635,-146,-264,39,10.4,3833,25,17.6,46
1991,906,741,-107,-254,117,10.9,3966,36,18.0,39
1992,683,605,-142,-325,87,10.1,3772,33,17.3,72
1993,757,725,-249,-337,-3,10.4,3834,30,17.4,67
1994,830,702,-129,-223,73,9.1,3403,21,16.4,65
1995,955,665,78,-192,154,11.3,4134,59,20.0,46
1996,767,729,-228,-286,59,11.1,4085,42,18.4,67
1997,747,675,-224,-351,66,10.8,3945,28,17.0,30
1998,745,634,-118,-277,130,10.8,3982,38,17.3,54
1999,739,738,-290,-352,53,10.3,3824,51,18.6,63
2000,726,779,-330,-493,42,11.0,4110,58,18.7,66
2001,616,637,-230,-321,28,10.3,3779,37,17.3,57
2002,743,650,-113,-247,76,10.1,3775,51,17.7,79
2003,659,620,-182,-283,46,10.3,3815,26,16.4,60
2004,886,652,19,-229,142,9.9,3676,50,18.2,101
2005,809,620,-34,-202,-1,10.1,3721,19,16.1,59
2006,523,685,-374,-505,38,10.8,4053,36,18.0,43
2007,936,634,79,-144,194,11.4,4190,32,17.5,50
2008,776,617,-44,-266,139,9.5,3512,30,16.5,78
2009,716,589,-88,-235,39,10.0,3659,26,16.3,43
2010,925,620,94,-128,118,10.0,3671,31,17.1,62
2011,855,631,16,-198,54,10.5,3858,46,18.1,62
2012,667,660,-194,-321,59,9.8,3661,50,18.2,78
2013,870,658,7,-204,51,10.5,3913,53,18.8,59
2014,748,607,-56,-245,126,9.2,3445,31,16.7,87
2015,844,662,-25,-197,27,10.1,3744,45,16.7,81
2016,736,626,-99,-297,125,9.8,3621,35,17.8,69
2016
2017,813,698,-99,-306,176,12.2,4475,75,19.4,34
2018,704,698,-215,-334,21,12.3,4527,73,20.7,30
2019,685,686,-214,-360,61,11.5,4225,71,19.9,52
2020,504,718,-438,-434,-2,11.9,4375,74,19.0,53
2021,679,741,-344,-460,39,11.7,4288,64,18.7,29
2022,539,715,-400,-439,73,12.0,4384,85,20.3,47
2023,727,840,-427,-516,26,12.7,4649,65,20.0,24
2024,582,751,-437,-464,57,11.3,4164,51,18.2,55
2025,677,713,-253,-394,108,12.1,4449,84,20.1,44
2026,718,779,-325,-458,84,11.6,4259,79,20.1,41
2027,628,817,-471,-549,-6,12.3,4519,94,20.5,31
2028,656,683,-249,-440,94,11.6,4274,66,19.0,37
2029,495,797,-612,-642,-1,12.3,4499,76,19.6,23
2030,728,780,-332,-509,115,11.5,4203,73,19.7,40
2031,539,652,-323,-332,-2,11.0,4036,59,19.0,57
2032,632,667,-251,-339,85,11.5,4223,62,19.3,53
2033,609,721,-329,-552,149,11.4,4174,82,19.5,67
2034,679,724,-281,-405,43,12.2,4467,81,20.3,37
2035,707,740,-251,-441,109,12.3,4542,79,20.5,53
2036,703,703,-216,-310,75,11.2,4149,81,18.9,46
2037,513,686,-388,-435,71,11.7,4285,71,19.7,47
2038,630,688,-263,-448,125,11.5,4224,80,21.2,67
2039,640,653,-226,-364,66,11.3,4134,53,18.2,41
2040,720,653,-157,-346,97,11.8,4305,54,18.9,27
2041,710,692,-188,-326,57,12.0,4389,78,19.6,29
2042,625,708,-312,-472,75,12.2,4466,90,21.3,47
2043,522,714,-397,-440,77,11.1,4077,67,19.0,55
2044,476,702,-447,-417,-6,11.6,4281,77,19.6,46
2045,507,670,-385,-461,85,10.7,3930,55,18.2,66
2046,846,682,-38,-263,58,11.2,4099,65,19.5,52

min,400,500,,,,8,3000,0,16
max,1200,1000,,,,14,5000,100,22
steps,11,11,,,,7,11,11,7
decimal



