year,annual-estival-days
1987,54
1988,51
1989,86
1990,85
1991,77
1992,60
1993,48
1994,70
1995,82
1996,53
1997,81
1998,51
1999,80
2000,65
2001,65
2002,52
2003,103
2004,88
2005,77
2006,88
2007,60
2008,54
2009,83
2010,74
2011,84
2012,81
2013,69
2014,71
2015,69
2016,68

min,0
max,135
steps,10
decimal
