year,annual-frozen-days
1987,39
1988,33
1989,34
1990,33
1991,41
1992,31
1993,39
1994,14
1995,19
1996,22
1997,15
1998,27
1999,25
2000,20
2001,29
2002,8
2003,23
2004,26
2005,59
2006,37
2007,30
2008,16
2009,23
2010,49
2011,19
2012,36
2013,37
2014,8
2015,21
2016,12
