year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,882,510,212,-126,290,9.7,3617,13,17.2,62
1988,813,491,162,-48,82,9.0,3322,5,14.5,57
1989,1020,476,396,-71,265,8.9,3348,10,15.7,55
1990,830,496,164,-53,132,9.3,3471,7,16.1,56
1991,781,627,-94,-189,46,9.6,3513,1,14.7,33
1992,842,499,170,-91,181,8.7,3360,7,15.4,85
1993,922,664,-29,-242,121,8.8,3289,3,15.7,64
1994,893,659,-14,-211,140,9.0,3450,14,16.2,72
1995,757,494,99,-168,143,9.7,3603,6,15.9,49
1996,901,682,-45,-289,168,9.1,3394,5,15.5,67
1997,816,591,-45,-243,142,9.1,3389,2,14.9,53
1998,755,490,103,-109,113,9.2,3459,5,15.9,58
1999,693,698,-275,-453,41,8.9,3330,6,15.9,70
2000,822,652,-82,-230,129,9.6,3531,16,15.8,50
2001,905,455,310,-32,283,8.1,3069,5,15.5,84
2002,731,537,40,-240,148,9.6,3553,9,16.2,59
2003,846,480,211,-125,188,8.7,3222,6,15.8,64
2004,844,519,143,-96,171,9.9,3665,10,16.2,56
2005,677,498,21,-213,165,9.1,3368,10,16.0,64
2006,741,508,68,-142,111,9.3,3490,14,16.2,66
2007,628,472,-14,-213,119,9.2,3421,4,15.8,58
2008,648,495,-7,-193,132,9.6,3534,9,16.1,38
2009,730,474,98,-169,212,8.4,3192,4,16.0,76
2010,910,474,282,44,175,8.4,3168,4,15.4,94
2011,945,491,297,-32,167,8.8,3282,7,15.5,72
2012,849,511,170,-83,148,10.0,3674,17,17.5,44
2013,770,499,109,-177,166,9.5,3520,7,16.2,55
2014,696,479,74,-117,96,8.0,3046,5,15.2,84
2015,698,460,82,-110,130,7.9,3077,1,14.7,80
2016,756,491,103,-134,152,9.1,3429,3,15.6,64
2016
2017,709,537,11,-198,153,10.5,3844,24,17.4,52
2018,803,502,143,-119,201,9.2,3407,1,16.1,56
2019,880,502,225,31,102,9.6,3524,5,16.4,60
2020,951,518,284,-106,289,10.1,3727,9,17.2,53
2021,786,660,-130,-326,174,10.4,3819,17,16.9,41
2022,741,521,54,-195,174,10.3,3777,13,17.0,38
2023,905,708,-131,-269,93,9.9,3694,15,16.6,58
2024,828,662,-125,-222,86,10.5,3873,7,16.6,39
2025,750,534,62,-140,145,10.2,3742,15,17.2,57
2026,887,689,-88,-241,79,9.7,3576,10,16.5,52
2027,667,689,-274,-378,84,10.0,3701,14,17.5,48
2028,911,468,286,24,212,9.5,3569,8,16.0,57
2029,827,751,-243,-344,80,10.3,3784,7,17.0,41
2030,922,644,31,-215,172,10.2,3767,16,16.8,46
2031,842,521,154,-106,120,10.7,3917,8,17.5,33
2032,688,552,-39,-103,20,10.5,3883,9,16.2,38
2033,600,502,-65,-174,58,9.7,3563,4,16.4,43
2034,951,514,250,-36,176,9.8,3620,17,17.2,48
2035,959,483,298,-23,170,10.4,3808,3,15.3,41
2036,930,544,212,-159,273,11.1,4082,17,17.9,34
2037,595,522,-81,-220,92,10.0,3657,10,16.1,47
2038,761,537,65,-179,140,9.9,3655,16,17.8,58
2039,630,496,-30,-234,124,9.9,3654,5,16.8,47
2040,785,514,102,-199,196,10.2,3777,7,16.7,47
2041,1006,542,290,-82,259,10.5,3886,17,17.0,51
2042,816,503,146,-104,163,10.4,3807,12,16.3,39
2043,822,500,142,-149,172,10.6,3863,8,16.4,29
2044,884,521,204,-162,258,9.8,3627,12,17.4,53
2045,731,515,53,-185,167,10.8,3939,16,16.6,20
2046,782,518,114,-169,195,9.7,3619,6,16.0,54
