year,annual-average-temperature
1987,11.8
1988,12.7
1989,13.6
1990,13.5
1991,12.1
1992,12.3
1993,12.1
1994,12.9
1995,12.9
1996,11.7
1997,13.0
1998,12.3
1999,12.8
2000,12.7
2001,12.3
2002,12.9
2003,13.3
2004,12.4
2005,12.7
2006,13.1
2007,12.6
2008,12.1
2009,12.5
2010,11.6
2011,13.5
2012,12.3
2013,12.2
2014,13.3
2015,13.0
2016,12.8
