year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,0,0,-13,0,0,-52,85,2,138
1988,0,0,-54,1,0,-75,85,5,135
1989,0,0,-7,2,0,-62,86,0,136
1990,0,0,-57,4,0,-164,88,5,68
1991,0,0,-75,3,0,-209,88,4,145
1992,0,0,26,0,0,-21,90,3,136
1993,0,0,-116,3,0,-226,84,5,114
1994,0,0,-65,0,0,-122,85,4,159
1995,0,0,-43,0,0,-30,87,2,138
1996,0,0,-154,0,0,-252,89,6,131
1997,0,0,-105,1,0,-185,84,1,108
1998,0,0,8,3,0,-81,89,0,82
1999,0,0,-134,2,0,-278,80,7,123
2000,0,0,-60,1,0,-173,83,5,126
2001,0,2,-39,2,0,-105,86,2,70
2002,0,0,-36,0,0,-61,89,7,102
2003,0,1,-31,2,0,-120,87,7,107
2004,0,4,-44,2,0,-74,90,5,143
2005,0,0,-30,2,0,-38,88,3,209
2006,0,1,-48,1,0,-81,87,2,152
2007,0,0,-52,0,0,-53,87,0,170
2008,0,0,-44,2,0,-62,87,5,116
2009,0,0,-38,1,0,-62,86,0,103
2010,0,0,-53,4,0,-107,78,10,194
2011,1,0,-42,3,0,-115,85,0,133
2012,0,0,-62,3,0,-148,88,10,118
2013,0,1,-60,1,0,-119,86,6,126
2014,0,0,0,3,0,-123,87,2,126
2015,0,0,-72,0,0,-97,88,3,158
2016,1,0,-41,1,0,-99,89,3,145
2016
2017,1,0,-58,1,0,-106,83,2,171
2018,0,0,-59,3,0,-142,84,3,121
2019,0,0,-78,1,0,-87,76,4,160
2020,0,0,-106,3,0,-193,78,3,89
2021,0,0,-153,3,0,-270,80,3,181
2022,1,0,-37,3,0,-50,80,1,141
2023,0,0,-149,2,0,-241,85,1,184
2024,1,0,-101,1,0,-259,79,2,68
2025,1,0,-11,1,0,3,85,2,111
2026,0,0,-72,3,0,-155,80,1,187
2027,0,0,-97,2,0,-178,85,1,176
2028,0,0,-60,1,0,-127,86,3,123
2029,0,0,-99,0,0,-246,87,8,116
2030,0,0,-97,2,0,-194,85,0,95
2031,0,0,-48,2,0,-71,87,1,111
2032,0,0,-53,2,0,-107,81,3,192
2033,0,0,-33,1,0,-100,81,0,141
2034,0,0,-38,0,0,-140,82,0,145
2035,0,1,-14,2,0,-33,82,2,167
2036,0,0,-45,1,0,-102,84,2,157
2037,0,0,-82,0,0,-99,83,0,110
2038,0,0,-65,2,0,-142,79,4,151
2039,1,0,-98,0,0,-185,80,4,184
2040,0,0,-7,2,0,-33,79,0,207
2041,0,1,-86,2,0,-146,80,3,138
2042,2,0,-42,1,0,-70,86,1,165
2043,0,0,-95,2,0,-117,86,2,139
2044,2,0,-40,0,0,-13,81,1,253
2045,1,0,-64,4,0,-140,83,1,140
2046,0,0,10,0,0,-56,86,5,120
