year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,723,445,91,-71,107,9.7,3547,1,14.4,19
1988,851,447,213,-96,171,9.9,3609,2,14.0,14
1989,732,436,112,-70,105,9.6,3504,0,14.2,11
1990,695,464,50,-219,190,9.8,3589,3,14.9,14
1991,853,570,36,-261,147,9.4,3421,0,14.7,21
1992,930,426,316,-10,204,9.8,3574,0,14.5,14
1993,816,645,-168,-300,62,9.9,3621,0,15.4,21
1994,848,572,-21,-143,67,9.0,3301,0,13.7,20
1995,810,445,192,-60,181,10.2,3712,2,15.4,5
1996,728,650,-261,-345,22,9.1,3310,0,13.9,26
1997,992,600,81,-201,216,9.6,3505,1,14.5,12
1998,781,430,172,-73,78,9.6,3510,1,14.8,13
1999,781,668,-258,-345,8,9.3,3388,2,14.6,24
2000,845,592,-22,-163,122,9.5,3469,0,14.5,25
2001,825,438,209,-113,169,9.5,3487,1,14.1,23
2002,700,438,88,-106,97,8.9,3274,0,14.7,29
2003,881,451,252,-99,182,9.3,3389,3,14.3,20
2004,856,458,203,-67,123,9.0,3298,0,14.3,36
2005,1017,423,420,20,201,9.4,3432,0,14.4,9
2006,772,444,140,-105,148,9.2,3355,0,13.5,20
2007,699,432,81,-92,89,9.6,3490,0,14.1,16
2008,654,439,28,-111,92,9.5,3455,1,14.5,22
2009,821,448,181,-43,126,9.7,3528,1,15.0,17
2010,833,455,199,-30,150,9.5,3469,3,14.8,37
2011,759,431,147,-105,127,9.3,3396,1,13.3,14
2012,724,451,89,-164,159,9.3,3397,0,14.3,28
2013,695,436,76,-140,129,9.9,3611,1,14.4,24
2014,772,442,150,-91,117,9.5,3485,1,15.1,23
2015,917,431,312,-60,227,9.2,3365,0,14.6,23
2016,771,431,176,-86,181,9.4,3451,1,14.2,23
2016
2017,966,445,339,-55,219,10.1,3671,1,15.2,19
2018,813,471,150,-119,104,10.5,3824,1,15.8,7
2019,923,452,288,-126,251,10.2,3715,0,15.4,17
2020,840,474,181,-186,170,10.5,3830,2,15.9,13
2021,852,586,-8,-223,61,10.2,3736,0,15.0,10
2022,848,431,231,-67,122,10.0,3666,1,15.1,13
2023,907,654,-105,-294,117,10.2,3734,0,15.0,3
2024,719,623,-216,-347,60,10.0,3678,1,14.6,9
2025,917,433,307,-22,170,10.2,3723,1,15.0,8
2026,930,648,-71,-194,36,10.3,3748,0,15.1,12
2027,838,621,-97,-238,-11,9.6,3520,1,15.1,15
2028,832,452,199,-121,239,10.2,3748,1,15.3,7
2029,839,676,-193,-319,2,9.8,3575,3,15.1,19
2030,868,588,-7,-268,93,10.1,3692,1,15.1,8
2031,800,449,166,-110,117,10.1,3694,2,15.1,5
2032,933,463,291,-55,263,10.4,3823,4,15.3,6
2033,900,452,267,-115,167,9.9,3600,1,15.2,23
2034,908,471,231,-108,96,10.2,3741,1,15.0,13
2035,1051,460,407,-35,303,10.0,3660,0,15.1,17
2036,942,432,317,-12,115,10.3,3753,0,14.7,12
2037,772,455,127,-106,92,10.1,3681,0,14.6,9
2038,964,472,305,-104,286,10.4,3803,1,16.0,12
2039,931,473,270,-105,168,10.7,3906,1,15.6,6
2040,922,455,275,12,141,10.1,3684,0,14.7,6
2041,851,462,199,-169,211,10.2,3735,0,15.1,11
2042,912,457,264,-50,168,10.4,3807,2,15.1,10
2043,861,442,232,-135,233,10.4,3787,2,15.2,4
2044,1054,444,429,77,179,10.4,3818,3,15.5,7
2045,868,450,237,-120,158,10.4,3778,1,15.4,10
2046,863,446,230,-95,178,10.0,3650,0,14.9,12
