year,annual-frozen-days
1987,92
1988,58
1989,63
1990,53
1991,89
1992,51
1993,66
1994,42
1995,73
1996,103
1997,85
1998,77
1999,70
2000,50
2001,82
2002,62
2003,87
2004,85
2005,83
2006,82
2007,60
2008,79
2009,71
2010,101
2011,65
2012,66
2013,86
2014,40
2015,66
2016,65
