year,annual-hydric-deficit
1987,-43
1988,-162
1989,-501
1990,-410
1991,-217
1992,-446
1993,-174
1994,-182
1995,-202
1996,-131
1997,-156
1998,-238
1999,-240
2000,-120
2001,-25
2002,-79
2003,-441
2004,-337
2005,-331
2006,-318
2007,-225
2008,-369
2009,-187
2010,-45
2011,-400
2012,-347
2013,-162
2014,-237
2015,-594
2016,-139
