year,annual-average-temperature
1987,7.2
1988,9.2
1989,9.8
1990,9.8
1991,8.5
1992,9.3
1993,8.3
1994,9.3
1995,8.8
1996,7.2
1997,8.5
1998,9.0
1999,9.4
2000,10.1
2001,8.8
2002,9.7
2003,8.9
2004,8.9
2005,8.9
2006,9.4
2007,9.9
2008,10.0
2009,9.1
2010,7.8
2011,9.6
2012,9.1
2013,8.8
2014,10.4
2015,10.5
2016,9.8

min,6
max,14
steps,9
decimal
