year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1590,11,-380,0
1988,1731,12,-283,0
1989,1573,13,-285,0
1990,1595,12,-340,2
1991,1551,12,-505,0
1992,1416,10,-181,0
1993,1627,12,-386,0
1994,1493,12,-468,2
1995,1531,11,-247,3
1996,1625,13,-467,0
1997,1723,12,-305,0
1998,1643,12,-250,0
1999,1689,13,-514,0
2000,1792,14,-514,2
2001,1469,11,-224,1
2002,1623,13,-308,0
2003,1580,12,-147,0
2004,1461,11,-216,0
2005,1441,9,-248,5
2006,1658,12,-398,1
2007,1519,12,-240,0
2008,1437,13,-278,1
2009,1558,13,-315,0
2010,1675,11,-380,0
2011,1789,12,-489,0
2012,1611,12,-299,4
2013,1692,11,-395,1
2014,1649,14,-110,1
2015,1748,12,-421,1
2016,1479,13,-207,0
2016
2017,1770,14,-254,0
2018,2151,14,-467,0
2019,1955,15,-425,0
2020,1669,15,-305,0
2021,1883,14,-586,0
2022,1895,14,-424,1
2023,1828,14,-575,3
2024,1783,13,-531,1
2025,1955,14,-423,1
2026,1745,13,-422,1
2027,1891,13,-440,0
2028,1836,12,-397,0
2029,1749,13,-504,2
2030,1749,12,-481,1
2031,1898,14,-378,0
2032,1678,13,-246,2
2033,1660,13,-296,0
2034,2008,13,-534,0
2035,1893,13,-332,0
2036,1782,15,-386,1
2037,2049,14,-458,0
2038,1826,13,-440,0
2039,2023,14,-421,0
2040,2064,16,-352,0
2041,1823,13,-490,0
2042,1741,14,-402,1
2043,1826,14,-492,1
2044,1914,14,-353,0
2045,1816,15,-387,0
2046,1841,14,-389,2
