year,annual-average-temperature
1987,3.0
1988,4.8
1989,6.4
1990,6.3
1991,5.4
1992,6.7
1993,5.7
1994,7.5
1995,4.8
1996,4.3
1997,6.2
1998,5.4
1999,5.7
2000,6.6
2001,5.3
2002,6.0
2003,6.0
2004,6.0
2005,6.3
2006,6.6
2007,6.3
2008,6.4
2009,5.5
2010,3.7
2011,6.7
2012,5.4
2013,6.1
2014,6.9
2015,6.7
2016,6.2

min,2
max,10
steps,5
decimal,1
