year,annual-frozen-days
1987,169
1988,181
1989,119
1990,138
1991,151
1992,139
1993,148
1994,87
1995,168
1996,169
1997,152
1998,156
1999,145
2000,110
2001,131
2002,144
2003,154
2004,148
2005,139
2006,125
2007,138
2008,136
2009,129
2010,180
2011,132
2012,137
2013,144
2014,105
2015,125
2016,128

min,30
max,210
steps,7
decimal
