year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,707,598,-84,-197,34,9.7,3655,27,17.0,59
1988,813,663,-58,-303,126,11.2,4160,53,18.8,49
1989,768,610,-22,-304,182,9.8,3664,47,18.1,72
1990,627,606,-165,-332,48,9.9,3646,30,16.9,58
1991,828,711,-136,-299,62,9.9,3678,29,16.8,71
1992,665,627,-162,-333,64,10.1,3796,41,17.9,75
1993,857,706,-140,-199,69,10.4,3846,22,17.1,68
1994,672,710,-294,-409,39,9.9,3672,25,17.2,82
1995,621,592,-168,-301,83,10.4,3870,40,17.5,61
1996,612,783,-438,-507,17,10.7,3936,39,17.4,57
1997,800,699,-164,-336,111,10.9,3979,41,17.9,51
1998,819,590,37,-174,90,9.8,3610,29,17.0,72
1999,663,755,-375,-387,-5,10.5,3940,49,18.3,68
2000,603,711,-381,-391,-76,10.8,4000,43,18.7,65
2001,621,606,-169,-318,55,10.2,3809,40,18.1,66
2002,810,617,-10,-189,78,10.5,3910,33,17.6,62
2003,689,641,-138,-244,12,9.9,3805,43,18.9,91
2004,743,665,-128,-284,1,11.1,4096,48,18.5,53
2005,795,640,-28,-204,89,10.0,3784,44,17.3,81
2006,675,621,-129,-295,116,10.1,3721,45,18.0,60
2007,822,614,18,-201,129,9.7,3630,37,17.7,88
2008,862,606,66,-220,165,9.7,3647,21,15.9,72
2009,814,625,6,-224,159,10.4,3912,40,18.5,72
2010,691,596,-87,-206,28,9.5,3576,25,17.1,79
2011,839,592,52,-195,156,10.6,3899,28,17.1,41
2012,773,642,-49,-213,81,10.0,3734,55,19.0,84
2013,861,659,8,-193,86,10.6,3933,36,17.7,58
2014,859,604,70,-150,86,9.7,3637,32,17.8,75
2015,796,600,-1,-221,130,9.9,3700,27,16.8,66
2016,618,617,-191,-271,55,9.8,3660,41,17.9,75
2016
2017,701,666,-146,-363,116,10.4,3893,58,19.2,73
2018,597,676,-282,-425,84,11.5,4250,79,19.7,58
2019,717,646,-152,-242,19,12.2,4484,70,19.7,44
2020,800,711,-108,-365,138,12.0,4407,78,20.1,46
2021,671,759,-345,-432,35,12.0,4446,72,19.9,52
2022,702,613,-108,-316,116,11.1,4076,43,18.3,56
2023,601,748,-410,-462,84,10.8,3983,45,17.7,51
2024,576,765,-480,-521,13,11.7,4324,59,19.1,47
2025,680,647,-148,-327,107,11.1,4109,56,18.1,54
2026,648,702,-344,-390,10,10.5,3901,48,18.6,67
2027,639,772,-388,-502,49,11.4,4212,73,19.9,66
2028,583,664,-295,-454,102,11.3,4185,68,18.0,52
2029,671,794,-403,-470,25,11.1,4055,61,19.0,61
2030,785,747,-217,-420,72,10.9,4027,57,19.0,54
2031,704,632,-114,-282,132,11.7,4339,61,20.2,45
2032,770,626,-59,-279,128,11.0,4078,43,18.2,61
2033,773,665,-94,-336,191,11.8,4329,48,18.4,37
2034,601,690,-281,-475,86,11.3,4195,69,19.5,62
2035,701,627,-128,-371,149,10.6,3914,51,18.3,85
2036,686,670,-194,-270,76,12.0,4415,74,19.1,46
2037,648,657,-213,-368,85,12.0,4405,60,18.6,36
2038,640,627,-186,-393,73,11.0,4022,40,18.4,51
2039,678,616,-123,-301,110,10.7,3970,44,16.5,51
2040,732,628,-97,-292,173,11.1,4061,40,18.3,47
2041,642,665,-218,-410,78,11.6,4252,51,18.5,30
2042,704,681,-167,-391,146,11.3,4147,62,19.1,45
2043,646,660,-199,-381,119,11.1,4063,52,18.6,60
2044,725,662,-132,-305,84,11.4,4197,55,19.6,52
2045,719,681,-160,-394,138,11.7,4328,48,18.8,44
2046,873,641,31,-186,110,10.9,4040,53,17.3,41

min,500,500,,,,8,3000,,14
max,1000,900,,,,14,5000,,22
steps,11,9,,,,7,11,,5
decimal



