year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,537,620,-280,-365,45,10.3,3807,37,16.4,61
1988,646,629,-169,-299,63,9.6,3609,47,16.3,75
1989,733,584,-36,-219,101,9.2,3445,23,15.7,79
1990,695,621,-115,-292,46,10.3,3847,41,18.1,64
1991,635,698,-328,-416,7,10.0,3696,31,17.1,56
1992,611,569,-173,-305,48,10.3,3800,27,17.0,57
1993,788,679,-190,-325,83,10.9,4011,27,16.4,36
1994,656,670,-284,-347,57,9.9,3676,20,15.9,60
1995,637,605,-177,-275,67,10.9,3991,28,15.6,47
1996,671,738,-353,-397,-23,10.6,3882,40,17.6,57
1997,625,692,-326,-432,28,9.7,3668,28,16.9,72
1998,674,627,-166,-353,126,10.9,3995,35,17.5,40
1999,759,770,-303,-410,23,10.5,3930,37,17.1,56
2000,700,703,-260,-371,28,10.4,3840,28,17.5,49
2001,762,561,10,-217,94,9.6,3569,28,16.6,67
2002,724,595,-88,-265,71,10.4,3832,35,17.7,67
2003,701,598,-83,-308,95,9.6,3586,30,16.9,85
2004,682,616,-148,-311,11,10.3,3798,21,16.6,46
2005,792,579,19,-188,106,9.3,3498,26,16.5,82
2006,741,591,-43,-202,99,10.7,3989,40,17.9,60
2007,680,609,-130,-293,100,10.7,3945,37,18.5,63
2008,761,560,-2,-156,36,9.9,3679,14,15.7,64
2009,747,582,-53,-211,62,10.7,3948,34,18.0,49
2010,751,632,-90,-269,48,10.7,3997,48,17.7,57
2011,733,549,8,-166,45,9.5,3514,11,15.8,65
2012,779,590,-21,-146,67,10.9,3996,29,17.2,39
2013,675,598,-124,-199,1,9.8,3650,17,16.9,56
2014,573,624,-253,-364,30,10.7,3971,47,18.6,63
2015,880,566,118,-152,112,9.1,3484,16,15.9,91
2016,713,613,-82,-246,52,10.0,3705,44,17.4,66
2016
2017,683,627,-154,-282,92,11.7,4259,54,17.9,41
2018,635,644,-205,-402,156,10.9,4011,57,17.6,54
2019,665,630,-161,-298,131,11.3,4141,63,18.7,43
2020,688,668,-164,-303,115,11.8,4336,71,19.3,36
2021,530,710,-457,-495,-6,10.9,4004,53,18.9,57
2022,716,664,-154,-439,186,11.5,4202,47,16.9,30
2023,763,768,-307,-457,117,11.5,4236,57,18.0,43
2024,673,726,-316,-404,21,10.8,3994,49,17.7,40
2025,701,641,-139,-323,152,11.9,4355,59,19.3,43
2026,682,731,-362,-469,51,11.1,4083,49,18.1,56
2027,851,703,-131,-338,94,12.3,4508,63,19.9,27
2028,869,615,55,-199,146,11.2,4144,54,19.2,50
2029,578,754,-476,-466,3,10.5,3875,35,17.7,60
2030,815,770,-250,-427,88,12.2,4454,59,18.3,26
2031,753,602,-33,-308,161,10.3,3811,48,18.2,56
2032,665,559,-93,-175,42,10.3,3834,42,17.4,61
2033,799,652,-46,-226,147,11.6,4260,72,18.6,51
2034,601,601,-231,-326,110,11.3,4141,50,18.1,44
2035,745,647,-101,-381,227,11.5,4207,69,18.7,37
2036,679,628,-151,-310,128,11.1,4076,46,17.5,38
2037,714,620,-107,-296,137,11.3,4143,42,17.7,38
2038,706,618,-117,-332,63,11.2,4092,48,18.1,52
2039,766,614,-53,-305,81,11.4,4164,46,18.3,30
2040,643,618,-179,-357,114,10.5,3901,47,17.2,65
2041,832,619,1,-159,127,11.0,4081,31,16.9,52
2042,866,560,103,-182,153,11.2,4097,32,17.6,20
2043,542,656,-317,-375,65,11.1,4065,51,17.9,48
2044,649,577,-137,-238,56,10.4,3817,40,17.1,53
2045,753,615,-67,-266,169,11.2,4113,41,17.3,29
2046,797,608,-13,-238,71,11.7,4272,46,17.2,25

min,500,500,,,,8,3000,,14
max,1000,900,,,,14,5000,,22
steps,11,9,,,,7,11,,5
decimal



