year,annual-hydric-deficit
1987,101
1988,74
1989,-177
1990,207
1991,-43
1992,214
1993,413
1994,113
1995,244
1996,269
1997,375
1998,279
1999,60
2000,323
2001,232
2002,486
2003,-119
2004,165
2005,94
2006,44
2007,316
2008,212
2009,404
2010,175
2011,204
2012,392
2013,79
2014,374
2015,241
2016,324
