year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,506,750,-480,-584,66,12.8,4698,104,21.8,59
1988,369,764,-610,-685,65,12.2,4484,113,21.8,78
1989,461,734,-512,-595,3,12.9,4828,115,22.8,69
1990,469,750,-535,-632,-18,13.4,4937,110,21.5,37
1991,488,801,-598,-638,21,13.4,4904,98,22.3,42
1992,571,701,-373,-443,59,12.8,4674,94,21.4,61
1993,541,866,-626,-696,9,12.7,4650,122,22.2,77
1994,467,836,-650,-682,51,12.2,4525,109,21.4,75
1995,422,732,-568,-521,-29,13.8,5036,120,22.4,39
1996,330,816,-766,-762,-24,12.5,4609,111,22.5,55
1997,339,824,-766,-728,-28,12.7,4697,111,23.1,71
1998,394,710,-556,-590,20,12.3,4540,92,20.6,57
1999,394,855,-774,-711,-3,12.7,4704,116,21.3,65
2000,392,803,-716,-680,-13,13.2,4834,108,20.7,46
2001,444,725,-515,-524,3,12.8,4699,104,22.7,58
2002,353,717,-601,-630,20,12.0,4452,90,21.3,62
2003,355,796,-718,-699,7,13.7,5069,125,20.7,57
2004,383,742,-632,-614,10,13.2,4853,109,21.9,61
2005,445,766,-562,-556,21,13.1,4786,108,22.0,66
2006,278,789,-757,-649,-44,12.8,4754,119,22.9,76
2007,432,805,-632,-626,14,13.4,4909,116,23.0,62
2008,357,794,-675,-723,4,12.9,4785,112,21.6,65
2009,405,750,-584,-534,-96,13.5,4950,111,21.9,60
2010,335,799,-697,-681,-13,12.6,4659,110,22.8,72
2011,432,776,-579,-620,-18,12.9,4744,104,21.7,53
2012,404,789,-645,-704,76,13.6,5031,122,22.7,50
2013,448,772,-559,-577,-58,12.8,4730,110,22.8,63
2014,347,775,-667,-664,-26,12.2,4553,108,21.4,84
2015,266,781,-762,-749,-11,12.9,4702,107,21.3,63
2016,309,791,-725,-730,-16,12.9,4762,112,21.3,61
2016
2017,377,737,-618,-575,17,13.5,4948,104,21.6,37
2018,349,775,-683,-604,-102,13.6,4983,108,21.7,37
2019,516,790,-539,-587,79,14.0,5110,119,22.8,57
2020,336,793,-701,-720,21,13.1,4824,105,23.2,69
2021,473,861,-686,-709,15,13.9,5093,124,23.0,49
2022,319,755,-694,-669,-2,13.7,5017,118,21.3,53
2023,391,878,-819,-707,-35,13.7,5003,122,22.9,57
2024,479,854,-701,-705,49,15.0,5475,119,22.6,24
2025,427,770,-589,-630,31,13.6,4961,122,23.6,66
2026,354,846,-801,-749,-9,14.0,5127,114,23.3,50
2027,348,883,-823,-765,-18,13.8,5053,127,22.5,55
2028,350,756,-655,-566,-13,13.4,4922,102,23.0,56
2029,310,861,-872,-772,-70,14.0,5110,129,22.7,60
2030,419,853,-734,-728,-55,13.7,5018,146,22.4,55
2031,421,785,-597,-657,24,13.4,4901,115,22.6,70
2032,489,810,-579,-696,102,14.5,5295,119,24.2,35
2033,452,759,-546,-658,101,13.1,4823,120,23.0,66
2034,367,758,-639,-604,-28,12.4,4596,99,22.1,77
2035,430,793,-621,-627,45,14.1,5171,121,23.0,43
2036,353,772,-690,-649,30,14.1,5164,118,22.9,50
2037,407,803,-612,-640,23,12.7,4667,116,23.3,103
2038,493,800,-571,-680,65,14.2,5192,136,23.2,61
2039,429,763,-616,-588,-24,14.8,5403,121,23.9,34
2040,424,800,-640,-627,27,14.2,5212,132,23.0,56
2041,441,816,-621,-689,52,14.7,5376,128,24.1,37
2042,406,802,-642,-584,25,13.8,5107,138,23.7,57
2043,379,767,-638,-668,7,13.3,4864,103,21.6,54
2044,429,760,-578,-621,79,13.0,4773,120,22.0,62
2045,323,819,-786,-724,-22,14.9,5453,135,23.6,37
2046,331,806,-743,-689,6,14.1,5153,120,22.9,57

min,225,700,,,,10,3500,0,18
max,975,1400,,,,20,7000,180,27
steps ,11,11,,,,11,11,10,10
decimals
