year,annual-hydric-deficit
1987,-165
1988,-44
1989,-209
1990,-186
1991,-237
1992,-87
1993,-255
1994,-148
1995,-102
1996,-9
1997,-88
1998,21
1999,-7
2000,-72
2001,55
2002,-158
2003,-212
2004,-112
2005,-156
2006,-201
2007,-162
2008,-31
2009,-11
2010,111
2011,-187
2012,-223
2013,-22
2014,104
2015,-212
2016,-10
