year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2-LCF,label C3,label C12,label M1-LCF,label M2,label M8,label Co2,label Co3
1987,5,54,-61,1,5,-135,60,43,110
1988,19,38,-130,4,14,-221,55,30,127
1989,6,29,-55,1,4,-152,77,42,92
1990,20,44,-126,4,17,-274,53,42,94
1991,28,38,-123,4,20,-240,45,30,181
1992,11,61,-100,3,11,-222,56,41,78
1993,20,21,-176,3,13,-336,62,39,141
1994,12,29,-151,2,10,-307,63,53,122
1995,21,40,-97,2,11,-226,59,48,57
1996,31,20,-220,4,21,-456,39,23,92
1997,30,48,-143,6,8,-258,37,40,131
1998,24,36,-113,3,16,-222,56,46,104
1999,14,37,-100,3,19,-254,70,45,143
2000,13,35,-142,4,8,-366,43,26,31
2001,7,34,-61,3,1,-147,59,45,106
2002,23,37,-47,4,15,-237,56,57,94
2003,18,54,-105,3,4,-131,46,40,110
2004,28,44,-171,3,13,-216,35,30,158
2005,10,42,-132,4,11,-213,66,36,94
2006,8,45,-84,4,5,-212,65,45,99
2007,21,46,-78,2,16,-250,49,36,55
2008,16,24,-146,7,8,-285,48,40,106
2009,22,43,-131,4,5,-293,49,24,85
2010,11,46,-86,2,11,-201,37,37,77
2011,17,31,-138,2,15,-273,55,44,41
2012,19,45,-141,4,14,-334,61,45,39
2013,22,39,-28,4,18,-218,62,44,76
2014,20,27,-143,5,8,-228,53,50,129
2015,18,46,-146,1,3,-226,44,46,69
2016,10,34,-56,3,13,-206,68,34,88
2016
2017,23,15,-145,4,16,-317,60,17,75
2018,17,26,-144,7,15,-294,50,36,70
2019,18,46,-51,4,17,-220,58,39,69
2020,18,20,-149,5,7,-303,45,48,80
2021,13,37,-120,3,14,-253,39,44,89
2022,21,38,-119,5,14,-281,53,29,64
2023,12,33,-120,6,14,-294,65,39,89
2024,15,29,-190,5,22,-360,60,11,60
2025,20,22,-115,2,5,-155,52,21,121
2026,13,49,-220,4,7,-448,44,31,54
2027,21,61,-196,5,13,-445,43,19,71
2028,23,19,-81,5,19,-234,39,34,54
2029,18,44,-156,1,3,-308,40,30,35
2030,29,12,-187,4,7,-308,41,23,89
2031,36,32,-141,4,27,-306,46,36,71
2032,31,43,-132,4,21,-297,39,33,68
2033,31,35,-148,3,21,-310,40,20,36
2034,12,52,-131,2,6,-241,70,29,98
2035,18,30,-108,6,8,-217,62,41,89
2036,22,30,-121,4,7,-262,49,27,70
2037,29,34,-199,7,5,-373,44,25,36
2038,14,47,-116,3,5,-256,50,34,53
2039,19,21,-78,5,17,-279,66,27,29
2040,18,36,-139,4,11,-253,46,9,77
2041,36,19,-157,4,1,-224,44,44,85
2042,16,14,-163,6,0,-299,53,32,113
2043,13,29,-121,5,9,-159,64,30,153
2044,24,61,-188,5,9,-303,53,28,82
2045,21,41,-106,6,6,-315,63,32,60
2046,8,14,-137,2,12,-264,50,40,70

min,,,,,,,10
max,,,,,,,90
steps,,,,,,,9
decimal
