year,annual-hydric-deficit
1987,-669
1988,-706
1989,-598
1990,-799
1991,-786
1992,-666
1993,-563
1994,-697
1995,-740
1996,-565
1997,-328
1998,-740
1999,-654
2000,-498
2001,-611
2002,-685
2003,-558
2004,-804
2005,-902
2006,-725
2007,-749
2008,-612
2009,-884
2010,-586
2011,-777
2012,-868
2013,-606
2014,-719
2015,-801
2016,-680
