year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,373,890,-789,-761,5,12.1,4430,89,20.0,47
1988,362,910,-825,-759,-48,12.3,4507,104,20.6,45
1989,329,847,-794,-717,-3,12.3,4479,87,20.1,41
1990,331,921,-866,-820,-22,12.7,4638,101,21.0,48
1991,237,940,-1047,-851,-76,11.6,4261,89,19.5,69
1992,421,889,-740,-749,54,12.1,4434,98,20.8,57
1993,438,916,-810,-747,-38,12.0,4389,93,19.9,37
1994,353,925,-909,-802,-34,11.6,4255,85,19.7,42
1995,443,810,-625,-653,52,11.5,4214,76,18.8,49
1996,387,913,-827,-782,11,11.8,4316,104,20.0,52
1997,376,971,-936,-803,-97,12.5,4591,95,21.3,49
1998,421,911,-770,-789,29,12.6,4620,99,19.8,34
1999,359,896,-877,-686,-106,12.1,4410,95,20.6,51
2000,302,949,-983,-871,-65,12.1,4410,91,20.0,47
2001,440,843,-669,-656,9,11.9,4341,97,21.0,47
2002,368,879,-775,-760,6,11.7,4291,93,20.6,65
2003,366,845,-750,-736,10,11.9,4357,89,20.9,48
2004,445,869,-714,-690,16,11.7,4287,93,19.9,63
2005,308,882,-872,-754,-44,12.7,4649,99,20.6,31
2006,530,844,-585,-640,96,11.8,4331,75,19.0,47
2007,407,891,-743,-689,-46,12.4,4536,103,20.3,39
2008,259,868,-875,-746,-58,12.1,4424,88,19.8,40
2009,344,851,-772,-698,-56,11.3,4154,80,19.5,63
2010,383,894,-783,-778,-14,11.9,4354,99,20.7,75
2011,352,893,-805,-771,-18,11.8,4348,95,21.0,56
2012,334,880,-808,-803,-3,11.8,4322,93,20.6,64
2013,318,900,-855,-728,-38,12.4,4543,100,19.4,40
2014,456,807,-638,-554,-57,12.1,4419,80,19.6,33
2015,199,893,-957,-807,-89,12.1,4428,101,19.9,47
2016,364,859,-780,-762,3,12.2,4475,73,19.6,38
2016
2017,368,899,-809,-744,36,13.3,4869,106,21.3,22
2018,478,871,-664,-700,13,12.6,4596,96,20.5,28
2019,425,887,-724,-712,17,12.4,4543,89,20.5,26
2020,417,932,-780,-778,-24,13.0,4746,115,21.7,46
2021,350,1023,-1027,-914,-53,13.6,4957,126,22.1,39
2022,437,868,-720,-656,-31,13.1,4796,95,22.9,52
2023,365,970,-936,-829,-69,13.5,4940,104,22.2,15
2024,381,954,-922,-823,-11,13.0,4763,112,20.8,29
2025,293,897,-887,-772,-36,12.7,4641,88,21.4,33
2026,325,947,-947,-811,-18,12.9,4698,100,20.5,38
2027,343,991,-971,-837,-37,12.7,4634,98,19.3,33
2028,376,905,-793,-725,-43,12.8,4691,116,21.2,21
2029,354,951,-962,-799,-122,13.3,4873,126,20.6,28
2030,383,982,-922,-841,-56,12.9,4708,113,21.7,36
2031,402,880,-764,-736,35,13.1,4786,97,21.0,16
2032,430,937,-802,-752,-61,13.5,4957,117,20.8,19
2033,357,921,-847,-719,-42,13.1,4791,114,21.3,20
2034,311,898,-890,-762,-16,13.0,4740,107,21.2,33
2035,418,919,-788,-776,56,13.4,4879,106,21.2,29
2036,204,961,-1042,-893,-81,14.0,5125,133,23.7,26
2037,325,872,-857,-729,-35,12.7,4637,96,18.7,45
2038,400,851,-727,-679,34,12.3,4488,83,18.7,32
2039,317,927,-899,-765,-79,13.3,4860,112,21.0,32
2040,342,948,-872,-889,43,13.2,4841,115,21.3,20
2041,394,901,-812,-753,23,13.3,4858,121,20.2,37
2042,374,919,-816,-780,-3,12.9,4707,105,22.4,43
2043,387,899,-806,-757,-2,13.3,4842,111,20.6,19
2044,439,904,-747,-670,23,12.8,4687,99,19.5,28
2045,377,916,-818,-749,-27,13.2,4817,104,20.5,30
2046,391,932,-844,-763,-48,13.9,5081,122,21.4,31
