year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-FGN,label C2,label C3-FGN,label C12,label M1-FGN,label M2,label M8,label Co2,label Co3
1987,1,2,-359,7,3,-639,30,1,25
1988,2,0,-329,7,5,-604,43,17,10
1989,0,0,-324,8,3,-541,46,14,27
1990,3,0,-409,8,4,-646,46,21,43
1991,1,0,-447,7,1,-661,46,27,20
1992,1,4,-315,8,2,-583,47,10,3
1993,2,0,-350,7,3,-569,46,6,27
1994,0,2,-429,7,2,-593,50,5,57
1995,0,2,-300,6,0,-502,52,1,39
1996,6,0,-358,7,0,-594,40,20,0
1997,0,0,-351,10,12,-598,43,10,18
1998,2,0,-441,8,2,-608,25,13,47
1999,0,4,-284,6,3,-542,46,21,31
2000,5,0,-457,8,0,-672,43,9,3
2001,1,1,-254,7,6,-516,48,10,30
2002,2,5,-365,8,1,-626,43,10,26
2003,0,0,-331,8,5,-572,57,13,23
2004,0,2,-321,8,0,-572,46,14,46
2005,3,0,-347,10,4,-594,43,14,29
2006,1,0,-357,8,4,-491,40,6,105
2007,7,0,-299,8,0,-540,42,15,27
2008,2,0,-374,9,1,-562,45,9,40
2009,0,3,-320,8,2,-591,46,17,34
2010,4,3,-348,7,4,-589,41,24,9
2011,0,4,-295,7,4,-572,38,15,2
2012,4,4,-389,7,0,-590,47,14,10
2013,6,1,-391,10,0,-576,37,17,61
2014,2,0,-222,7,0,-464,52,8,51
2015,1,2,-395,9,1,-593,40,18,9
2016,0,0,-363,8,1,-604,50,9,14
2016
2017,9,0,-410,7,8,-596,32,11,54
2018,2,0,-290,9,9,-604,51,13,20
2019,2,0,-307,9,6,-538,39,2,25
2020,9,1,-384,7,10,-626,24,11,28
2021,5,0,-407,9,11,-719,26,12,15
2022,7,0,-297,8,21,-523,43,15,37
2023,4,0,-373,11,9,-699,31,0,8
2024,4,0,-450,9,5,-645,44,10,33
2025,5,0,-383,8,23,-658,40,2,47
2026,0,0,-458,6,3,-634,29,11,53
2027,5,0,-417,8,2,-619,33,6,34
2028,9,0,-375,10,11,-645,40,5,61
2029,3,3,-443,6,2,-685,31,1,80
2030,3,0,-386,9,10,-672,39,8,17
2031,0,0,-370,9,1,-566,41,8,16
2032,12,0,-350,6,11,-631,28,11,42
2033,2,0,-349,9,5,-621,39,8,56
2034,4,0,-371,10,2,-600,41,3,16
2035,9,0,-380,11,2,-625,33,9,24
2036,8,0,-420,8,10,-704,37,5,8
2037,10,0,-469,9,3,-648,30,14,93
2038,4,2,-384,9,0,-584,34,5,69
2039,5,0,-356,9,9,-630,33,3,25
2040,13,0,-481,10,12,-704,33,6,18
2041,13,0,-420,7,4,-622,28,20,32
2042,1,0,-345,8,15,-626,45,9,28
2043,5,0,-373,10,4,-630,36,5,48
2044,10,0,-406,10,6,-566,28,2,113
2045,7,2,-362,9,2,-621,26,10,49
2046,13,2,-399,10,10,-647,34,3,35
