year,annual-frozen-days
1987,43
1988,49
1989,46
1990,55
1991,52
1992,72
1993,63
1994,38
1995,40
1996,41
1997,29
1998,57
1999,73
2000,52
2001,84
2002,60
2003,69
2004,97
2005,105
2006,75
2007,82
2008,83
2009,81
2010,85
2011,57
2012,82
2013,86
2014,50
2015,85
2016,69
