year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,485,791,-594,-628,65,13.6,4978,99,21.0,25
1988,546,786,-531,-570,106,13.8,5041,83,20.7,13
1989,366,776,-703,-623,-15,13.5,4925,88,20.0,20
1990,410,844,-736,-671,-70,14.6,5352,127,21.5,20
1991,389,889,-828,-738,-40,14.1,5150,120,21.9,19
1992,302,754,-758,-589,-74,13.5,4946,90,21.1,26
1993,433,816,-718,-619,-17,13.6,4975,98,20.1,22
1994,443,840,-723,-623,-23,13.5,4937,97,20.5,36
1995,443,855,-707,-655,1,14.9,5444,123,21.8,17
1996,390,815,-757,-592,-43,13.9,5060,104,22.1,31
1997,426,806,-699,-603,-40,13.1,4795,101,20.1,33
1998,368,807,-748,-646,-30,14.3,5242,99,21.3,9
1999,373,836,-800,-673,-30,13.3,4864,101,21.9,31
2000,429,828,-743,-652,-33,13.9,5063,104,20.8,7
2001,403,786,-664,-584,-4,13.7,5004,96,21.9,29
2002,497,828,-624,-645,63,14.3,5219,102,23.0,25
2003,462,786,-615,-587,5,13.8,5019,98,21.1,19
2004,437,809,-652,-625,-48,13.5,4935,102,21.9,24
2005,278,797,-794,-644,-67,13.7,5006,105,20.9,16
2006,490,769,-584,-529,-34,14.4,5276,107,21.7,17
2007,398,802,-687,-681,71,13.9,5060,92,21.4,8
2008,429,809,-676,-618,22,13.9,5071,91,21.1,19
2009,528,819,-574,-622,13,14.2,5197,101,21.6,12
2010,520,745,-535,-587,86,13.8,5056,74,20.4,13
2011,518,774,-554,-552,33,13.6,4952,99,20.8,29
2012,422,816,-678,-612,-25,14.1,5136,110,22.1,27
2013,371,771,-708,-623,-12,14.1,5163,99,20.1,14
2014,347,781,-734,-627,-98,13.5,4957,85,20.9,22
2015,416,806,-678,-644,4,13.9,5063,100,21.5,17
2016,460,794,-597,-590,-6,13.5,4926,103,21.0,27
2016
2017,331,852,-818,-757,17,15.2,5534,140,22.4,12
2018,389,865,-780,-732,38,15.6,5681,130,23.7,9
2019,360,849,-768,-722,-23,14.6,5341,124,22.4,13
2020,459,798,-630,-592,12,14.3,5252,99,21.0,7
2021,489,904,-758,-684,4,15.1,5500,120,23.6,7
2022,379,828,-738,-670,19,14.7,5358,102,23.2,16
2023,521,908,-727,-696,42,15.1,5503,123,22.9,5
2024,374,905,-897,-773,-57,15.3,5608,125,22.5,5
2025,375,786,-692,-647,-9,13.9,5086,117,22.3,30
2026,574,855,-610,-670,83,14.9,5453,103,21.7,4
2027,507,855,-699,-613,-28,14.9,5432,103,23.3,3
2028,460,873,-689,-751,53,14.8,5417,131,22.4,22
2029,398,857,-796,-714,-17,14.9,5435,114,23.5,6
2030,434,883,-796,-658,-70,14.5,5305,104,21.7,11
2031,394,855,-767,-610,-36,15.4,5637,118,22.7,15
2032,390,842,-751,-657,-28,14.8,5407,112,24.0,13
2033,464,832,-661,-668,2,14.8,5404,126,23.3,9
2034,434,897,-756,-704,-25,15.6,5680,147,23.1,9
2035,424,869,-749,-746,-26,15.4,5614,125,21.6,7
2036,460,862,-683,-684,46,14.8,5432,116,23.3,16
2037,506,807,-629,-564,-41,15.5,5653,131,22.7,14
2038,434,831,-693,-625,-67,15.2,5556,118,22.0,8
2039,457,853,-712,-656,-22,15.6,5708,134,23.2,5
2040,461,843,-679,-635,-50,15.5,5674,128,23.6,7
2041,461,822,-641,-659,11,14.5,5285,114,22.3,2
2042,367,833,-759,-685,-9,14.4,5260,114,22.9,7
2043,394,799,-694,-680,-32,14.5,5280,107,21.9,6
2044,337,832,-791,-707,-46,14.5,5304,130,22.7,15
2045,459,892,-760,-671,-16,16.2,5924,140,23.5,1
2046,414,801,-690,-657,-31,14.9,5436,114,22.0,7
