year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-FGN,label C2,label C3-FGN,label C12,label M1-FGN,label M2,label M8,label Co2,label Co3
1987,2,0,-279,8,1,-532,34,3,38
1988,0,0,-252,6,5,-477,32,5,28
1989,5,0,-321,7,1,-463,35,9,22
1990,14,0,-345,8,9,-565,32,4,42
1991,14,0,-372,9,5,-597,25,6,24
1992,1,0,-242,10,3,-507,45,3,7
1993,6,1,-312,9,0,-535,32,4,33
1994,8,1,-334,7,0,-474,33,3,41
1995,9,0,-265,9,7,-549,21,1,5
1996,1,0,-274,8,2,-470,45,7,43
1997,9,0,-287,8,0,-500,42,10,33
1998,4,1,-289,7,9,-548,36,2,3
1999,2,0,-378,9,3,-576,38,21,75
2000,7,0,-274,6,1,-515,44,0,12
2001,4,0,-302,6,11,-491,36,3,50
2002,0,0,-273,8,12,-527,37,12,26
2003,1,0,-259,8,3,-503,32,6,52
2004,4,2,-217,6,5,-519,39,1,22
2005,3,0,-301,9,5,-527,41,8,37
2006,7,0,-159,7,2,-418,39,7,25
2007,2,0,-334,9,6,-536,37,1,5
2008,1,0,-331,7,1,-508,24,7,45
2009,2,0,-213,6,3,-519,28,9,7
2010,0,0,-251,10,2,-471,47,2,5
2011,1,0,-263,9,1,-452,41,6,42
2012,4,0,-294,8,8,-544,33,3,92
2013,6,0,-326,10,2,-513,33,2,20
2014,3,0,-281,10,4,-501,47,3,32
2015,2,0,-281,7,3,-556,37,6,46
2016,2,0,-287,8,2,-498,26,21,36
2016
2017,9,0,-426,9,1,-608,12,2,35
2018,10,0,-413,10,11,-626,32,0,54
2019,10,0,-322,9,14,-614,26,4,19
2020,8,0,-291,11,0,-567,37,4,76
2021,3,0,-290,7,15,-589,35,3,41
2022,1,0,-330,9,20,-549,23,3,2
2023,3,0,-369,8,10,-614,28,1,68
2024,3,0,-411,7,12,-660,35,0,56
2025,9,1,-319,9,14,-569,40,2,44
2026,14,0,-391,11,8,-578,38,1,104
2027,2,0,-284,8,13,-573,47,0,107
2028,18,0,-417,9,10,-577,14,5,25
2029,2,0,-319,11,17,-572,39,1,20
2030,12,0,-290,9,5,-574,36,3,54
2031,3,0,-361,8,12,-588,24,1,119
2032,1,0,-280,8,13,-540,38,1,22
2033,5,0,-350,10,4,-540,44,1,49
2034,18,0,-303,9,5,-595,17,2,15
2035,26,0,-366,9,9,-645,31,1,22
2036,10,0,-265,10,30,-609,29,3,12
2037,8,0,-295,7,7,-501,34,2,91
2038,13,0,-319,7,4,-583,25,0,57
2039,12,0,-373,10,13,-591,25,2,77
2040,8,0,-248,7,4,-553,32,1,47
2041,5,0,-285,9,5,-546,30,0,20
2042,4,0,-327,7,11,-535,31,2,18
2043,7,0,-315,10,4,-536,37,1,36
2044,11,0,-360,9,5,-562,33,9,32
2045,14,0,-402,7,12,-575,22,0,108
2046,5,0,-289,7,6,-519,33,0,29
