year,annual-hydric-deficit
1987,-616
1988,-415
1989,-870
1990,-790
1991,-626
1992,-449
1993,-594
1994,-661
1995,-742
1996,-525
1997,-438
1998,-614
1999,-553
2000,-695
2001,-710
2002,-565
2003,-547
2004,-500
2005,-790
2006,-714
2007,-651
2008,-420
2009,-707
2010,-706
2011,-822
2012,-808
2013,-514
2014,-650
2015,-654
2016,-704
