year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1534,12,-308,2
1988,1513,13,-289,1
1989,1381,11,-220,3
1990,1514,10,-299,0
1991,1678,14,-390,1
1992,1334,11,-279,5
1993,1488,10,-475,0
1994,1516,11,-522,1
1995,1248,10,-272,2
1996,1265,11,-367,1
1997,1483,11,-368,0
1998,1354,11,-322,2
1999,1276,11,-386,4
2000,1422,11,-453,1
2001,1244,11,-159,8
2002,1517,10,-401,1
2003,1656,12,-375,1
2004,1549,13,-352,2
2005,1287,12,-269,1
2006,1480,11,-353,0
2007,1494,11,-352,1
2008,1416,11,-304,3
2009,1452,11,-289,0
2010,1371,11,-365,0
2011,1603,11,-275,4
2012,1461,13,-362,2
2013,1411,12,-198,0
2014,1501,11,-295,1
2015,1375,12,-278,2
2016,1521,12,-299,0
2016
2017,1592,12,-480,0
2018,1857,13,-371,4
2019,1523,12,-310,0
2020,1705,12,-477,1
2021,1839,13,-553,1
2022,1612,12,-421,3
2023,1688,13,-475,0
2024,1658,14,-541,1
2025,1735,11,-460,0
2026,1845,14,-549,0
2027,1534,12,-382,0
2028,1658,12,-343,1
2029,1610,13,-601,0
2030,1624,14,-425,1
2031,1866,14,-422,0
2032,1640,13,-431,0
2033,1831,14,-360,0
2034,1778,13,-433,0
2035,1786,13,-447,0
2036,1646,14,-380,0
2037,1735,13,-335,0
2038,1712,15,-440,0
2039,1935,15,-306,0
2040,1808,14,-395,0
2041,1712,14,-435,0
2042,1760,12,-414,1
2043,1723,13,-340,0
2044,1822,13,-421,0
2045,1768,13,-380,0
2046,1743,14,-353,0

min,800,8,,0
max,2300,20,,10
steps,11,8,,11
decimal



