year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,679,613,-149,-308,94,11.8,4303,30,17.9,22
1988,748,586,-66,-289,139,11.7,4292,31,18.6,27
1989,743,575,-56,-220,107,11.7,4281,24,17.7,23
1990,674,589,-139,-299,53,11.5,4262,21,17.3,35
1991,705,716,-311,-390,14,12.1,4420,42,18.9,24
1992,683,558,-101,-279,84,11.1,4063,19,17.3,22
1993,784,761,-314,-475,33,12.1,4427,25,17.4,29
1994,698,739,-353,-522,75,12.1,4415,37,18.5,22
1995,797,551,35,-272,222,11.3,4114,28,17.4,15
1996,722,663,-274,-367,6,10.8,3966,19,16.5,27
1997,712,688,-282,-368,-33,11.9,4350,24,17.2,27
1998,583,570,-207,-322,94,11.1,4084,16,17.1,45
1999,734,716,-332,-386,4,11.6,4238,17,16.9,25
2000,653,719,-362,-453,75,11.2,4094,28,17.5,35
2001,730,538,-17,-159,43,10.7,3913,26,17.2,45
2002,665,606,-160,-401,163,12.1,4421,34,18.1,5
2003,645,614,-188,-375,85,12.3,4507,33,18.7,22
2004,622,616,-242,-352,21,12.0,4378,24,18.0,31
2005,798,558,21,-269,94,11.1,4038,17,17.2,24
2006,659,606,-180,-353,58,12.2,4453,34,18.1,11
2007,797,610,-37,-352,237,12.4,4526,32,18.1,4
2008,690,585,-126,-304,119,11.6,4225,28,17.6,28
2009,720,594,-92,-289,91,11.9,4364,21,16.8,21
2010,679,584,-126,-365,110,11.3,4150,20,17.2,27
2011,709,622,-126,-275,49,11.7,4288,40,18.8,34
2012,662,613,-168,-362,114,11.6,4223,29,18.6,22
2013,736,563,-40,-198,2,11.2,4116,22,17.7,28
2014,775,587,-35,-295,130,12.2,4467,26,17.3,25
2015,781,576,-23,-278,202,11.8,4316,22,17.2,15
2016,736,599,-76,-299,94,11.3,4141,28,18.0,39
2016
2017,509,622,-332,-480,69,11.8,4316,34,18.5,27
2018,664,645,-205,-371,112,13.2,4807,65,19.3,22
2019,726,590,-97,-310,138,12.2,4464,35,18.0,17
2020,636,639,-226,-477,151,12.8,4703,49,19.2,9
2021,586,764,-479,-553,33,12.9,4714,53,19.1,16
2022,507,601,-336,-421,75,12.5,4545,34,18.4,17
2023,732,735,-339,-475,127,12.5,4561,55,19.4,22
2024,717,752,-372,-541,106,13.1,4797,46,19.6,10
2025,587,618,-273,-460,91,13.0,4762,42,18.4,10
2026,714,789,-393,-549,73,12.8,4686,59,19.8,26
2027,768,693,-245,-382,125,12.4,4519,35,18.0,6
2028,694,606,-133,-343,123,12.2,4481,45,18.5,14
2029,545,768,-560,-601,5,12.3,4476,30,18.5,13
2030,693,727,-337,-425,-4,11.9,4362,40,18.8,24
2031,613,654,-259,-422,155,13.0,4761,54,19.9,14
2032,541,616,-297,-431,114,12.7,4666,40,18.9,12
2033,591,642,-275,-360,109,12.9,4694,55,19.7,11
2034,524,644,-362,-433,33,12.8,4666,50,19.4,19
2035,616,653,-261,-447,152,12.8,4663,56,20.0,23
2036,721,627,-128,-380,198,12.3,4520,37,18.6,23
2037,742,645,-128,-335,43,12.6,4597,52,18.4,18
2038,676,612,-164,-440,185,13.0,4755,56,20.3,17
2039,695,633,-162,-306,56,13.2,4824,52,19.6,21
2040,779,633,-83,-395,210,13.0,4777,48,19.9,20
2041,561,619,-283,-435,94,12.7,4628,56,19.4,13
2042,580,664,-325,-414,37,12.9,4702,52,18.5,15
2043,692,610,-149,-340,127,13.0,4758,41,18.4,22
2044,601,650,-280,-421,82,12.9,4711,52,19.4,21
2045,883,632,35,-380,232,12.8,4688,55,19.2,13
2046,816,630,-27,-353,198,12.4,4516,44,19.1,17

min,400,500,,,,10,3500,0,14
max,1000,1000,,,,16,5500,90,22
steps,11,11,,,,7,11,10,9
decimal



