year,annual-average-temperature
1987,11.1
1988,12.1
1989,12.8
1990,13.0
1991,11.6
1992,12.1
1993,11.7
1994,13.0
1995,12.8
1996,11.5
1997,12.9
1998,12.1
1999,13.0
2000,12.7
2001,12.5
2002,13.0
2003,13.2
2004,12.2
2005,12.4
2006,12.8
2007,12.3
2008,11.8
2009,11.9
2010,11.2
2011,13.0
2012,11.9
2013,11.9
2014,12.9
2015,12.7
2016,12.3
2017,12.7
2018,13.1
2019,12.9
2020,13.5

min,10
max,16
steps,7
decimal


