year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9-LCF
1987,2169,9,-447,0
1988,2115,9,-417,6
1989,1976,10,-303,5
1990,1794,12,-372,14
1991,2057,10,-385,6
1992,1714,11,-256,0
1993,2033,11,-489,3
1994,1819,9,-360,1
1995,1877,9,-379,2
1996,2008,9,-525,0
1997,2000,9,-432,0
1998,2055,10,-453,1
1999,2006,11,-490,2
2000,2045,11,-534,2
2001,1686,9,-262,5
2002,2117,9,-544,0
2003,2014,11,-384,1
2004,1930,10,-384,1
2005,1960,10,-409,3
2006,2074,11,-258,0
2007,1797,10,-289,9
2008,1934,12,-396,3
2009,1910,10,-358,4
2010,1742,8,-269,0
2011,2026,11,-389,4
2012,1818,7,-253,0
2013,1957,11,-479,9
2014,2084,11,-455,0
2015,2045,11,-472,2
2016,2266,10,-371,0
2016
2017,2161,11,-479,0
2018,2099,10,-428,3
2019,2183,12,-489,2
2020,2223,11,-355,3
2021,1953,13,-513,2
2022,2096,11,-492,0
2023,2263,11,-520,0
2024,2132,11,-551,0
2025,2225,12,-502,1
2026,1941,12,-506,0
2027,2087,12,-536,0
2028,2282,11,-534,3
2029,2176,10,-576,0
2030,2135,10,-540,2
2031,1946,9,-411,4
2032,2117,10,-448,6
2033,2145,12,-493,2
2034,1889,12,-393,7
2035,2206,12,-442,1
2036,2186,12,-516,0
2037,2003,11,-367,2
2038,2175,13,-423,6
2039,2123,12,-400,2
2040,2053,12,-445,1
2041,2226,10,-502,0
2042,2101,10,-391,0
2043,2239,15,-347,3
2044,2106,10,-376,1
2045,2176,13,-446,6
2046,2034,11,-461,2

min,,4
max,,17
steps,,8
decimal
