year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,623,714,-274,-447,91,10.6,4045,87,19.8,105
1988,535,698,-344,-417,34,10.5,4015,95,19.7,103
1989,693,690,-182,-303,52,10.0,3831,79,19.9,112
1990,641,663,-209,-372,138,9.8,3773,76,19.3,109
1991,695,759,-306,-385,17,10.7,4120,93,19.7,97
1992,606,606,-197,-256,70,10.3,3914,70,18.3,82
1993,596,801,-440,-489,0,10.2,3918,68,19.1,107
1994,657,719,-293,-360,33,9.7,3783,72,18.1,98
1995,619,654,-209,-379,102,9.7,3664,67,19.0,106
1996,551,792,-478,-525,31,10.2,3986,70,18.8,99
1997,635,767,-376,-432,40,11.0,4173,74,18.4,80
1998,508,671,-344,-453,78,10.9,4161,79,20.1,71
1999,569,761,-444,-490,-5,10.1,3971,75,19.4,106
2000,542,787,-482,-534,47,10.9,4192,76,19.0,88
2001,619,606,-181,-262,17,9.6,3745,64,18.2,100
2002,529,717,-385,-544,86,11.2,4273,87,18.9,81
2003,601,681,-282,-384,82,11.0,4151,77,20.5,84
2004,696,708,-194,-384,135,9.6,3810,77,18.5,115
2005,537,680,-337,-409,35,10.0,3899,71,19.7,104
2006,612,672,-259,-258,13,11.2,4202,85,18.8,88
2007,622,642,-197,-289,47,9.9,3843,68,18.7,95
2008,629,688,-246,-396,43,10.2,3976,76,19.3,93
2009,606,658,-237,-358,68,9.6,3787,63,18.6,131
2010,645,629,-192,-269,8,9.8,3852,52,17.3,96
2011,623,695,-247,-389,114,10.1,3879,84,19.9,107
2012,688,639,-133,-253,47,9.9,3799,62,17.4,85
2013,451,702,-437,-479,31,10.3,3918,81,18.2,102
2014,558,693,-332,-455,43,10.7,4128,82,20.1,95
2015,543,703,-355,-472,96,10.8,4203,78,18.6,87
2016,660,709,-226,-371,86,11.0,4222,89,19.2,93
2016
2017,555,695,-325,-479,137,11.5,4286,84,20.0,65
2018,638,693,-255,-428,81,11.9,4448,103,19.3,78
2019,459,694,-421,-489,53,11.2,4264,96,20.2,89
2020,671,700,-227,-355,86,11.7,4376,93,21.1,92
2021,489,743,-503,-513,28,11.0,4095,78,20.7,84
2022,532,689,-347,-492,106,11.4,4247,84,19.4,76
2023,488,800,-589,-520,-11,12.2,4569,96,21.3,69
2024,500,771,-503,-551,43,11.0,4146,79,21.2,93
2025,407,669,-465,-502,61,12.0,4472,93,20.3,75
2026,534,746,-462,-506,77,11.6,4297,66,19.6,60
2027,523,750,-486,-536,30,11.8,4355,74,19.9,72
2028,483,697,-422,-534,93,12.8,4782,111,21.0,63
2029,435,814,-651,-576,-71,11.7,4353,74,19.8,80
2030,472,768,-537,-540,48,11.4,4264,75,20.8,80
2031,542,645,-301,-411,30,11.7,4339,80,19.4,58
2032,591,701,-300,-448,75,12.0,4419,96,20.0,63
2033,505,677,-369,-493,126,11.4,4260,87,19.4,102
2034,593,678,-288,-393,82,10.6,4044,72,19.5,93
2035,603,715,-306,-442,119,11.3,4250,98,21.4,94
2036,526,724,-395,-516,78,11.9,4412,96,21.1,70
2037,585,696,-301,-367,57,10.2,3925,81,19.7,103
2038,541,697,-367,-423,33,11.8,4417,92,20.5,81
2039,758,699,-139,-400,146,12.0,4503,84,19.7,64
2040,503,673,-391,-445,57,12.2,4521,98,21.0,58
2041,579,713,-328,-502,101,11.4,4259,92,20.2,87
2042,669,704,-233,-391,94,11.8,4348,90,20.6,77
2043,641,712,-279,-347,65,11.5,4334,104,21.7,93
2044,570,661,-291,-376,111,11.2,4245,85,19.9,98
2045,546,689,-361,-446,47,12.7,4667,104,20.8,57
2046,547,701,-371,-461,69,12.3,4509,82,19.7,49
