year,annual-average-temperature
1987,9.2
1988,9.9
1989,10.4
1990,10.6
1991,9.7
1992,10.1
1993,9.4
1994,11.3
1995,9.9
1996,9.3
1997,9.5
1998,10.1
1999,11.0
2000,11.6
2001,10.7
2002,11.4
2003,10.4
2004,10.7
2005,10.1
2006,10.6
2007,11.8
2008,11.5
2009,11.6
2010,11.1
2011,10.9
2012,11.5
2013,11.7
2014,12.8
2015,12.2
2016,11.4

min,6
max,14
steps,9
decimal
