year,annual-average-temperature
1987,9.7
1988,10.9
1989,11.4
1990,11.6
1991,10.3
1992,11.3
1993,10.7
1994,11.6
1995,11.4
1996,9.9
1997,11.3
1998,11.0
1999,11.7
2000,11.5
2001,11.4
2002,11.8
2003,11.9
2004,11.3
2005,11.4
2006,11.7
2007,11.6
2008,11.1
2009,11.3
2010,10.3
2011,12.2
2012,11.2
2013,10.8
2014,12.2
2015,11.9
2016,11.4

min,8
max,14
steps,7
decimal
