year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,649,576,-118,-253,29,10.9,3993,14,16.2,34
1988,596,592,-187,-358,113,10.8,3965,39,18.6,44
1989,678,587,-94,-276,77,10.6,3932,30,17.8,52
1990,606,580,-174,-340,93,10.4,3843,18,17.1,38
1991,685,654,-232,-350,84,10.0,3692,18,16.9,56
1992,614,527,-115,-213,48,10.4,3843,14,15.7,43
1993,689,707,-334,-376,25,11.5,4196,38,17.6,39
1994,591,703,-407,-394,24,10.6,3902,22,17.2,44
1995,683,539,-54,-236,99,10.9,3982,30,16.8,43
1996,549,744,-500,-512,7,11.3,4144,46,18.4,28
1997,632,673,-293,-370,35,10.4,3829,33,17.6,52
1998,674,522,-46,-251,160,10.4,3832,25,17.0,35
1999,617,682,-368,-373,51,10.4,3814,26,16.8,47
2000,531,687,-433,-466,47,11.0,4036,22,17.2,41
2001,540,556,-209,-322,43,10.0,3714,22,16.3,50
2002,558,551,-198,-247,-31,10.4,3859,16,16.5,51
2003,566,537,-180,-250,34,10.3,3777,22,16.4,54
2004,583,578,-209,-296,39,10.5,3867,10,16.2,39
2005,573,590,-226,-290,24,11.1,4076,28,17.3,36
2006,718,533,-8,-160,88,10.1,3737,10,16.2,61
2007,537,546,-196,-238,0,9.7,3622,23,17.4,64
2008,603,560,-148,-304,113,10.2,3755,22,17.0,48
2009,584,597,-198,-362,93,10.7,3933,32,17.5,47
2010,588,622,-240,-318,43,11.2,4136,34,17.8,44
2011,753,549,21,-147,96,9.8,3632,11,16.2,65
2012,622,610,-187,-230,16,11.1,4079,38,18.4,42
2013,779,572,14,-214,72,10.7,3925,30,17.7,42
2014,632,580,-141,-252,61,10.6,3888,28,17.1,35
2015,639,551,-100,-246,64,10.0,3689,16,17.4,59
2016,574,552,-155,-318,53,10.1,3699,19,17.2,55
2016
2017,397,607,-413,-352,-9,11.5,4218,52,19.3,41
2018,492,589,-294,-378,79,11.8,4332,37,18.1,29
2019,582,613,-231,-338,63,11.9,4346,52,19.1,29
2020,591,591,-199,-284,93,11.4,4192,30,17.5,45
2021,548,713,-447,-541,71,12.0,4369,50,18.8,37
2022,634,578,-166,-289,106,12.2,4449,33,17.5,21
2023,657,767,-410,-439,36,12.0,4410,45,18.3,26
2024,710,659,-242,-329,14,10.9,4041,29,18.4,39
2025,522,610,-292,-328,36,12.2,4466,50,18.8,33
2026,595,720,-445,-426,1,11.7,4264,38,18.8,30
2027,540,733,-466,-516,-2,12.0,4410,66,19.6,38
2028,655,599,-141,-321,108,11.6,4243,50,18.2,43
2029,660,721,-407,-412,33,11.8,4319,44,18.6,26
2030,555,674,-390,-473,71,10.7,3921,33,18.3,39
2031,675,555,-75,-181,63,11.3,4147,39,18.3,35
2032,617,593,-171,-366,56,11.6,4246,43,18.1,23
2033,610,565,-172,-277,66,12.2,4458,34,18.1,26
2034,596,620,-237,-389,113,11.9,4356,49,18.9,28
2035,603,548,-162,-298,70,11.3,4165,24,17.1,38
2036,593,596,-205,-346,75,11.8,4332,45,18.8,25
2037,720,603,-68,-254,128,11.2,4104,35,18.4,37
2038,593,628,-232,-326,76,11.7,4293,51,18.6,39
2039,691,577,-80,-298,86,11.8,4320,28,16.8,21
2040,533,598,-266,-361,64,11.5,4219,28,17.6,34
2041,589,629,-227,-371,60,11.4,4203,38,17.8,55
2042,556,571,-216,-279,37,11.0,4041,25,16.8,40
2043,564,626,-259,-349,13,11.6,4267,47,18.6,33
2044,579,626,-249,-416,89,11.9,4379,47,18.3,35
2045,561,608,-248,-348,52,12.0,4397,49,19.4,33
2046,521,575,-245,-343,91,10.9,3982,24,16.8,36
