year,annual-frozen-days
1987,72
1988,31
1989,46
1990,29
1991,54
1992,28
1993,37
1994,24
1995,40
1996,61
1997,45
1998,50
1999,32
2000,25
2001,44
2002,16
2003,47
2004,39
2005,53
2006,52
2007,29
2008,48
2009,48
2010,72
2011,29
2012,37
2013,42
2014,8
2015,30
2016,31
