year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,8,0,-101,1,0,-125,72,13,131
1988,8,0,-149,3,0,-251,80,10,69
1989,1,1,-106,1,0,-250,76,15,79
1990,4,0,-14,2,0,-79,66,13,194
1991,5,0,-137,2,0,-213,71,21,144
1992,4,1,-67,3,2,-122,58,12,131
1993,2,2,-122,5,0,-268,83,12,136
1994,6,0,-197,6,0,-380,64,13,121
1995,9,0,-129,5,0,-204,71,23,130
1996,9,0,-148,6,0,-326,77,21,119
1997,7,0,-148,5,0,-285,75,24,113
1998,7,1,-93,1,0,-113,70,14,217
1999,2,2,-86,4,0,-273,67,13,138
2000,4,2,-150,4,0,-355,82,19,86
2001,5,0,-99,5,0,-205,65,15,149
2002,3,3,-81,1,0,-167,78,27,122
2003,12,0,-113,7,0,-272,65,12,106
2004,4,0,-81,7,1,-251,76,18,100
2005,4,0,-132,5,0,-270,61,7,109
2006,5,0,-66,2,0,-82,71,20,138
2007,2,0,-70,5,0,-194,72,21,80
2008,7,0,-110,6,0,-267,76,20,68
2009,3,0,-68,2,0,-139,77,14,111
2010,2,1,-112,6,0,-199,83,22,153
2011,4,1,-148,4,0,-261,66,12,113
2012,8,1,-90,5,1,-173,81,22,143
2013,5,3,-49,5,0,-163,73,22,159
2014,1,0,-92,2,1,-204,72,16,85
2015,6,0,-84,4,0,-180,74,15,168
2016,9,2,-57,5,1,-185,59,14,104
2016
2017,6,2,-127,5,0,-290,62,3,85
2018,13,0,-150,3,0,-321,52,9,65
2019,9,0,-52,4,0,-173,59,11,121
2020,21,1,-123,4,0,-311,47,6,96
2021,1,1,-129,2,0,-239,69,9,128
2022,13,1,-24,4,0,-200,53,6,136
2023,15,1,-201,7,0,-385,48,6,67
2024,2,1,-159,4,0,-321,62,8,127
2025,8,1,-182,5,0,-244,57,4,159
2026,6,0,-183,4,0,-373,68,14,170
2027,8,5,-148,3,0,-287,62,11,124
2028,8,0,-100,4,0,-99,66,12,216
2029,5,0,-247,6,0,-422,68,14,123
2030,6,0,-178,4,0,-346,60,17,83
2031,15,0,-61,6,0,-193,65,20,178
2032,3,0,-136,5,0,-244,60,2,129
2033,7,1,-30,2,0,-48,61,4,118
2034,7,0,-91,5,0,-210,55,14,162
2035,11,1,-4,2,1,-154,69,10,126
2036,13,2,-92,4,0,-216,48,11,155
2037,12,3,-53,3,0,-193,60,0,109
2038,19,2,-84,4,1,-246,57,8,110
2039,14,0,-21,7,0,-182,63,8,137
2040,12,1,-99,5,1,-253,68,3,109
2041,18,0,-148,4,0,-249,39,14,104
2042,6,1,-117,6,0,-185,58,14,177
2043,10,0,-143,4,0,-301,45,12,58
2044,6,3,-14,4,1,-98,62,12,228
2045,4,0,-46,3,0,-105,70,3,159
2046,2,0,-94,2,0,-250,66,6,68
