year,annual-hydric-deficit
1987,143
1988,60
1989,-73
1990,-98
1991,13
1992,-52
1993,-53
1994,-83
1995,-240
1996,-287
1997,-322
1998,-102
1999,-221
2000,92
2001,-29
2002,14
2003,-406
2004,-230
2005,-436
2006,-223
2007,-108
2008,-129
2009,-128
2010,-240
2011,-172
2012,118
2013,-229
2014,101
2015,-143
2016,-37
